pmid	title	abstract
40226998	Diagnosing ADHD in adults in randomized controlled studies: A scoping review.	NA
40226996	Assessment of the relationship between serum magnesium levels, patent ductus arteriosus, and other neonatal morbidities: a retrospective observational study.	This study aimed to evaluate the association between serum magnesium levels and the risk of symptomatic patent ductus arteriosus in premature infants.
40226995	Asthma causally affects the brain cortical structure: a mendelian randomization study.	The potential causal relationship between asthma and brain structures remains uncertain. We performed a two-sample Mendelian randomization to investigate the causal effects of various asthma phenotypes-unspecified asthma, moderate-to-severe asthma, childhood-onset asthma, and adult-onset asthma-on cerebral cortex structure.
40226993	The association between relapse and the outcome of schizophrenia and recurrent psychotic disorders.	Having a relapse of schizophrenia or recurrent psychosis is feared by patients, can cause social and personal disruption and has been suggested to cause long-term deterioration, possibly because of a toxic biological process.
40226992	Urgency to Treat and Early Optimized Treatment in Major Depressive Disorder: Consequences of Delayed Treatment, Barriers to Implementation, and Practical Strategies for Clinicians.	NA
40226991	Responsiveness of European countries to the population mental health needs: a cross-national comparison study.	NA
40226990	Identification of Rapaglutin E as an Isoform-Specific Inhibitor of Glucose Transporter 1.	Natural products rapamycin and FK506 are macrocyclic compounds with therapeutic benefits whose unique scaffold inspired the generation and exploration of hybrid macrocycle rapafucins. From this library, a potent inhibitor of the facilitative glucose transporter (GLUT), rapaglutin A (RgA), was previously identified. RgA is a pan-GLUT inhibitor of Class I isoforms GLUT1, GLUT3, and GLUT4. Herein, we report the discovery of rapaglutin E (RgE). Unlike RgA, RgE is highly specific for GLUT1. Further characterization revealed that RgE and RgA likely bound to distinct sites on GLUT1 despite their shared FKBP-binding domain, suggesting that the distinct effector domains of RgE and RgA play key roles in the recognition of GLUTs.
40226989	Interface morphodynamics in living tissues.	Interfaces between distinct tissues or between tissues and environments are common in multicellular organisms. The evolution and stability of these interfaces are essential for tissue development, and their dysfunction can lead to diseases such as cancer. Mounting efforts, either theoretical or experimental, have been devoted to uncovering the morphodynamics of tissue interfaces. Here, we review the recent progress of studies on interface morphodynamics. The regulatory mechanisms governing interface evolution are dissected, with a focus on adhesion, cortical tension, cell activity, extracellular matrix, and microenvironment. We examine the methodologies used to study morphodynamics, emphasizing the characteristics of experimental techniques and theoretical models. Finally, we explore the broader implications of interface morphodynamics in tissue morphogenesis and diseases, offering a comprehensive perspective on this rapidly developing field.
40226988	Far from home: Morphological, ultrastructural, and molecular characterization of <i>Thometrema patagonicum</i> (Szidat, 1956) (Hemiuroidea: Derogenidae) from an unexpected host and locality, with taxonomic implications.	While most higher taxa in the Hemiuroidea exhibit remarkable diversity and thrive worldwide in marine ecosystems, a few groups have successfully radiated into freshwater environments. Among them, species of <i>Thometrema</i> are well known from freshwater and brackish fishes in the New World. In this study, specimens of <i>Thometrema</i> from a single specimen of the endangered pimelodid catfish <i>Steindachneridion scriptum</i> in the Upper Paraná River basin, State of São Paulo, Brazil, were subjected to morphological, ultrastructural (first scanning electron microscopy data for the genus) and molecular analyses. Newly obtained sequences of the partial large subunit nuclear ribosomal RNA (28S rDNA) and partial mitochondrial cytochrome <i>c</i> oxidase subunit I (COI mtDNA) provided strong evidence supporting the identification of the specimens as <i>T. patagonicum</i>, a trematode previously known only from endemic percichthyid fishes (Percichthyidae) in the Argentinian Patagonia. This unexpected finding, along with critical morphological evaluation of new and deposited material, led us to propose <i>T. overstreeti</i> and <i>T. bonariense</i> as junior synonyms of <i>T. patagonicum.</i> Moreover, we reassessed certain morphological features, revealed new potential distinguishing characters (papillae) and raised doubts about the taxonomic value of commonly used features for species differentiation (e.g., vitellarium masses). To overcome taxonomic problems in <i>Thometrema</i> due to the paucity of morphological features to clearly set species boundaries, new descriptions could leverage integrative approaches, as employed here, to establish robust species hypotheses and ultimately unravel the actual species composition in the Americas.
40226987	Simulation of head-tail biofilm streamer growth based on immersed boundary method.	Biofilms are subjected to various forces in the fluid field, as a result, the biofilm forms a head-tail structure known as a streamer to reduce pressure differential resistance. To characterize biofilm growth in fluid, we establish a head-tail biofilm streamer growth model based on the immersed boundary method using MATLAB software, and simulate streamer growth in various environmental conditions to explore the factors affecting its growth. Firstly, we found that a higher flow velocity makes the streamer grow faster and thereby produce more biomass. Secondly, we explored the effect of the position of nutrient source on the streamer growth, found that when the nutrient source overlaps with the streamer, its length is longer than when the nutrient source and the streamer are mismatched. Further we found that the Young's modulus of the streamer also influences its growth length. Streamers with small Young's modulus were more likely to deform, making them grow longer than the streamers with large Young's modulus. Finally, we determined the relationship between the tail length and the head diameter of the streamer through mechanical analysis, and found that there is an optimal ratio of the tail length to the head diameter which exposes the streamer to the minimum drag in the fluid field.
40226985	Tetrahymena predation drives adaptive evolution of Salmonella by disrupting O-antigen biosynthesis and upregulating transcriptional regulator csgD.	Protozoan predation is increasingly understood to be one of the main environmental factors driving bacterial virulence evolution and adaptation strategies. In this study, we reveal the adaptive evolution of Salmonella Enteritidis in phenotypic and genomic traits after passage through Tetrahymena thermophila. We identified a beneficial and fixed mutation that occurs at the coding region of rfbP, encoding the undecaprenyl-phosphate galactosephosphotransferase, and demonstrated that almost all observed phenotypic changes caused by selection pressure, including enhanced biofilm formation and reduced bacterial motility, are related to the early termination of RfbP protein translation. This mutation blocks the lipopolysaccharide O antigen synthesis, and leads to upregulation of the transcriptional factor csgD, which plays a central role in regulating Salmonella adaptation to the adverse environment. Our findings underscore the selective pressure from Tetrahymena as a pivotal driver of adaptive evolution in Salmonella, elucidating the nexus between adaptation to protozoan predation and augmented environmental persistence. This investigation advances our understanding of the ecological role of protozoan predation in the natural selection of bacterial communities.
40226984	Lithium-Ion Battery Recycling: Defect Driven High-Performance Regeneration.	The continuous accumulation of spent lithium-ion batteries (LIBs) has brought about critical economic and environmental issues. This paper discusses the direct recycling of spent LIBs through defect engineering, emerging as a sustainable strategy for upcycling. Degraded materials, including cathodes and anodes, exhibit structural defects that can be repurposed for modifying, enhancing the performance of regenerated batteries. Studies show that utilizing lithium vacancies (LVs) and oxygen vacancies (OVs) allows the efficient diffusion of dopants like Mg/Al and F, improving electrochemical stability and high-voltage capabilities. Additionally, this approach significantly reduces greenhouse gas emissions compared to traditional methods, offering significant insights for large-scale LIBs upcycling and closed-loop energy storage systems.
40226983	Autophagic Cell Survival-to-Death Switch Induced by Cisplatin and Zn(II) Dual-Loaded Dispersity-Tunable Zwitterionic Hybrid Polyion Nanocomplex.	Engineered nanomaterials, with their tunable size and surface characteristics, have played a pivotal role in biomedical delivery systems by modulating specific cellular processes such as autophagy and apoptosis, thereby influencing cellular homeostasis and cytotoxicity. Recently, zwitterionic poly(2-methacryloyloxyethyl phosphorylcholine) (PMPC) has gained attention for its enhanced biocompatibility and antifouling properties, presenting potential as a promising alternative to poly(ethylene glycol) (PEG) in various biomedical applications. This study investigates the relationship between metal-chelated nanomaterial structures and their biochemical activity using core-corona nanoparticles (NPs) composed of a metallic pharmacophore core and a zwitterionic PMPC polymer shell. Two NP systems were designed, both containing aquated cisplatin (<i>cis</i>-[Pt(NH<sub>3</sub>)<sub>2</sub>(H<sub>2</sub>O)<sub>2</sub>]<sup>2+</sup>) and a Zn(II) adjuvant, with identical surface structures but contrasting core stabilities, leading to distinct drug release profiles: (1) labile NPs with pH-responsive drug release and variable size dispersity under endosomal conditions and (2) inert NPs characterized by slow drug release and low dispersity due to stable heterometallic Lewis complex formation at the core. The labile NP combinations exhibited strong drug synergism in cytotoxicity through apoptosis and ferroptosis, with cisplatin driving the primary pharmacological effects, while Zn-NPs modulated prosurvival autophagy toward autophagic cell death, which demonstrated the potential of Zn-NPs as a synergistic adjuvant in cisplatin delivery. In contrast, Pt/Zn-coloaded inert NPs exhibited controlled drug release and cytotoxicity, showing approximately 8-11 times higher IC<sub>50</sub> values than those of labile NP combinations, depending on the combination ratio. These results demonstrate the critical role of the NP structure in modulating cytotoxicity and autophagy, providing insights for the rational design of effective drug delivery systems.
40226981	Advances in endometriosis research: animal models for the study of reproductive disorders.	Endometriosis (EMS) is a significant contributor to female infertility, with its underlying mechanisms remaining inadequately understood. Animal models serve as essential tools for investigating disease progression and evaluating treatment options. This article reviews the advancements in research involving animal models, including non-human primates and rodents, in the development of EMS-related infertility models. This study provides a comprehensive overview of the latest advancements in understanding the mechanisms of infertility related to endometriosis in animal models. It serves as a valuable resource for researchers seeking guidance in choosing suitable animal models for investigations on the pathogenesis and pharmacological treatment of this condition.
40226980	4-Amino-3',4'-dihydroxychalcone Increases Tau Dynamics in Phase-Separated Droplets and Inhibits Tau Aggregation.	The aggregation of the microtubule-associated protein tau is a distinctive characteristic of several neurodegenerative disorders like Alzheimer's disease and frontotemporal dementia. Small-molecule inhibitors have been investigated as a potential therapy for tau aggregation-related diseases. Here, we identified 4-Amino-3',4'-dihydroxychalcone (4-ADHC), a substituted aminochalcone, as an inhibitor of different stages of tau aggregation, namely, liquid-liquid phase separation, oligomerization, and filamentation. Size exclusion chromatography, absorbance, and fluorescence spectroscopic experiments suggested that 4-ADHC bound to purified tau. The dissociation constant for the binding of 4-ADHC to tau was determined to be 5.1 ± 0.8 μM using surface plasmon resonance. The compound potently inhibited heparin and arachidonic acid-induced tau aggregation in vitro. However, 4-ADHC neither inhibited tubulin polymerization nor the enzymatic activity of alcohol dehydrogenase and alkaline phosphatase. Fluorescence recovery after photobleaching experiments showed that 4-ADHC increased tau dynamics in phase-separated droplets, suggesting that the compound impeded the maturation of the droplets by increasing their liquid-like behavior. Further, atomic force microscopy, dot blot assay, and dynamic light scattering experiments demonstrated that the compound suppressed tau oligomerization. In addition, 4-ADHC inhibited tau filamentation and disaggregated preformed filaments. Thus, 4-ADHC is a candidate for developing potent tau aggregation inhibitors.
40226979	Effect of processing conditions on the physical-chemical and mechanical properties of chitosan-alginate polyelectrolyte complex films for potential wound dressing application.	The combination of chitosan and alginate leads to the formation of polyelectrolyte complexes (PECs) that have been mainly used for applications such as wound dressings in biomedical areas. However, processing conditions can affect the resulting complex structure, influencing the final material properties. This work aims to evaluate the influence of processing conditions on the physical-chemical and mechanical properties of chitosan-alginate PEC films for wound dressing applications. The study was carried out using a Box-Behnken design, with controlled variables including pH, agitation speed, amounts of crosslinker and plasticizer, and the type of acid used in chitosan solubilization. Response variables were thickness, liquid absorption capacity, water vapor barrier, and mechanical properties, which are important characteristics in defining the applicability of dressings. All studied factors, as well as their interactions, showed significant effects on the properties of interest. The mathematical models obtained for the studied properties did not have a predictive character but rather a qualitative one, providing a good insight into the behavior of these materials regarding the modification of the evaluated experimental conditions, which strongly influence the characteristics of chitosan-alginate PEC films. Additional swelling and FTIR analyses performed for a selected sub-set of samples confirmed, respectively: (i) the high equilibrium values and stability at the equilibrium of the films regarding liquid absorption for both water and PBS; (ii) no degradation of the chitosan and alginate functional groups or loss of interaction between them under the considered processing conditions.
40226976	Construction of metal-organic nanostructures and their structural transformations on metal surfaces.	Metal-organic nanostructures, composed of organic molecules as building blocks and metal atoms as linkers, exhibit high reversibility and flexibility and open up new vistas for the creation of novel metal-organic nanomaterials and the fabrication of functional molecule-based nanodevices. With the rapid development of emerging surface science and scanning probe microscopy, various metal-organic nanostructures, ranging from zero to two dimensions, have been prepared with atomic precision on well-defined metal surfaces in a bottom-up manner and further visualized at the submolecular (or even atomic) level. In such processes, the metal-organic interactions involved and the synergy and competition of multiple intermolecular interactions have been clearly discriminated as the cause of the diversity and preference of metal-organic nanostructures. Moreover, structural transformations can be controllably directed by subtly tuning such intermolecular interactions. In this perspective, we review recent exciting progress in the construction of metal-organic nanostructures on metal surfaces ranging from zero to two dimensions, which is mainly in terms of the selection of metal types (including sources), in other words, different metal-organic interactions formed. Subsequently, the corresponding structural transformations in response to internal or external conditions are discussed, providing mechanistic insights into precise structural control, <i>e.g.</i>, by means of metal/molecule stoichiometric ratios (including through scanning probe microscopy (SPM) manipulations), thermodynamic control, introduction of extrinsic competing counterparts, <i>etc.</i> In addition, some other regulatory factors, such as the functionalization of organic molecules and the choice of substrates and lattices, which also crucially govern the structural transformations, are briefly mentioned in each part. Finally, some potential perspectives for metal-organic nanostructures are evoked.
40226974	Trends in Medical and Health Sciences Librarianship: A Comparative Analysis of Job Postings, Salary and Geographic Location, 2022 - 2024.	Job postings for medical and health sciences librarians provide valuable data for those seeking a better understanding of the evolving field of librarianship. Our data indicate a decrease in the number of postings from 2022 to 2024, a modest increase in the percentage of postings advertising remote/hybrid work, an increase in the average minimum posted salary, and a majority of postings focused on one or more public service components of library services. Utilizing this data provides a more complete picture of a profession in transition.
40226972	Nondegradative Synthetic Molecular Glues Enter the Clinic.	Molecular glues are small molecules that can induce or stabilize protein-protein interactions between proteins inside cells. Unlike classical small molecule drugs, molecular glues can target challenging disease-causing proteins lacking well-defined binding pockets. Nature has repeatedly used this mode of action, but identifying molecular glues for new target proteins has been a major challenge. Recently, manmade molecular glues, inspired by natural products, for KRas, entered clinical trials although KRas is a major cancer target long thought to be undruggable. Here, how these molecules are initially discovered and optimized to provide several advanced drug candidates for various KRas-dependent cancer types are outlined. The major insights obtained for this new class of drug modalities are further summarized. These results showcase how molecular glues that do not rely on protein degradation can provide clinical benefits for challenging drug targets.
40226971	Chiral organic-inorganic hybrid perovskites synthesized using an acoustofluidic closed system.	Chiral organic-inorganic hybrid perovskite films hold significant promise for optoelectronic applications due to their unique optical activity and excellent optoelectronic properties. However, their air and moisture sensitivity necessitate inert atmosphere processing, hindering practical application. In this work, we present a closed acoustofluidic system utilizing surface acoustic wave-based microcentrifugation for the synthesis of high-quality (<i>S</i>-MBA)<sub>2</sub>PbI<sub>4</sub> films. By confining both synthesis and film deposition within a sealed chamber, this approach eliminates air exposure, enabling the fabrication of films with enhanced crystallinity and a reduced band gap of 2.37 eV. The resulting chiral perovskite films exhibit significant circular dichroism, with an asymmetry factor of 9.3 × 10<sup>-4</sup>. Furthermore, control over film surface roughness (achieving <0.6 μm) is demonstrated through modulation of acoustic operation parameters. The cost-effectiveness and versatility of this acoustic microcentrifugation system highlight its potential for advanced film material fabrication.
40226970	Microtia Reconstruction Practices Among Otolaryngologists in the United States.	This study aims to describe current practices among otolaryngology-trained microtia surgeons in the United States.
40226967	Altered Bacteria Abundance Is Associated With Outcomes in Head and Neck Squamous Cell Carcinoma.	To determine if microbiome differences exist in head and neck squamous cell carcinoma (HNSCC) based on high-risk pathologic features, smoking, and outcomes using The Cancer Microbiome Atlas (TCMA).
40226966	Rural and urban differences in HIV pre-exposure prophylaxis (PrEP) awareness and acceptability among Black cisgender women living in the U.S. South.	Black cisgender women in the U.S. South experience a significant disparity in HIV infection rates. Pre-exposure Prophylaxis (PrEP) is an effective medication that can reduce HIV risk but is underutilized among Black women. We assessed the association between setting and PrEP awareness and acceptability in Black cisgender women in the U.S. South. A cross-sectional online survey was administered from March to June 2022 to HIV-negative Black cisgender women living in the Southern United States. Participants reported demographic information, PrEP awareness, likelihood of PrEP use, HIV knowledge, risk perception, and healthcare access. Logistic regression models assessed correlates of PrEP awareness and acceptability. Of 491 participants (Mean age = 40.42 [SD = 17.5], 20.0% rural, 80.0% urban/suburban), 44.9% of rural and 38.2% of urban/suburban participants were PrEP aware. 44.9% of rural versus 36.1% of urban/suburban participants were likely to use PrEP. Rural Black women reported higher PrEP acceptability (adjusted odds ratio [aOR] = 1.96, 95% CI 1.20, 3.18, <i>p</i> = 0.01). Having health insurance (aOR = 2.43, 95% CI 1.28, 4.65, <i>p</i> = 0.01) and younger age (aOR = 0.98, 95% CI 0.96, 0.99, <i>p</i> < 0.001) were associated with PrEP acceptability. To improve PrEP awareness, acceptability, and uptake, intervention programs should be tailored to individuals' geographical circumstances and needs.
40226965	Relationship between parental reflective functioning and children's multiple theory of mind in 4- to 7-year-old children with and without developmental language disorder: Parental stress as a mediator.	Children with developmental language disorder (DLD) often struggle with theory of mind (ToM). This study explored the link between parental reflective functioning (PRF) and children's ToM, focusing on the mediating role of parental stress (PS). A total of 80 children aged 4-7 years (40 with DLD and 40 with typical language development, TLD) and their parents were included for analysis. Assessments included the WPPSI-IV, NEPSY-II, TEC, and ELT for children and the PRFQ and PSI-SF4 for parents. Results showed that children with DLD performed similarly to their TLD peers in terms of nonverbal intelligence but faced difficulties with cognitive and affective ToM and understanding of emotional terms (UET). Parents of DLD children exhibited low interest and curiosity (PRF components) and high PS, particularly due to dysfunctional interactions and challenging behaviors. Mediation analysis revealed that low parental interest and curiosity negatively affected children's cognitive ToM and UET through increased PS from dysfunctional interactions. These findings highlight the need for early interventions to enhance ToM in children with DLD and support parents in better understanding and interacting with their child. Such interventions can reduce parent-child stress and promote ToM development of children with DLD, aligning with bioecological models of development.
40226964	ZmCIPK33 and ZmSnRK2.10 mutually reinforce the abscisic acid signaling pathway for combating drought stress in maize.	The calcineurin B-like protein (CBL)-CBL-interacting protein kinase (CIPK) Ca²⁺ sensors play crucial roles in the plant's response to drought stress. However, there have been few reports on the synergistic regulation of drought stress by CBL-CIPK and abscisic acid (ABA) core signaling components. In this study, we discovered that ZmCIPK33 positively regulates drought resistance in maize. ZmCIPK33 physically interacts with and is enhanced by phosphorylation from ZmSnRK2.10. Drought stress can activate ZmCIPK33, which is partially dependent on ZmSnRK2.10. ZmCIPK33 in combination with ZmSnRK2.10 can activate the slow anion channel ZmSLAC1 in Xenopus laevis oocytes independently of CBLs, whereas ZmCIPK33 or ZmSnRK2.10 alone is unable to do so. Furthermore, ZmCIPK33 phosphorylates ZmPP2C11 at Ser60, which leads to a reduction in the interaction between ZmPP2C11 and ZmEAR1 (the ortholog of Arabidopsis Enhancer of ABA co-Receptor 1) and weakens the phosphatase activity of ZmPP2C11, consequently, enhancing the activity of ZmSnRK2.10 in an in vitro assay and in the in-gel assay of the zmcipk33 mutant. Our findings provide novel insights into the molecular mechanisms underlying the reciprocal enhancement of Ca²⁺ and ABA signaling under drought stress in maize.
40226963	A National Study of Emotional Intelligence Among Otolaryngology Residents and Fellows Using the TEIQue-Short Form.	Little is known about emotional intelligence (EI) among otolaryngology trainees and its assessment during training. We aim to assess EI levels and identify demographic and training-related factors associated with higher EI.
40226962	RNA interference-based dsRNA application confers prolonged protection against rice blast and viral diseases, offering a scalable solution for enhanced crop disease management.	Rice production is severely impacted by pathogens such as Magnaporthe oryzae and the rice stripe virus (RSV). Ineffectiveness in controlling viruses and the excessive use of fungicides have proven traditional chemical pesticides increasingly inadequate. RNA interference (RNAi) represents a cutting-edge approach for combating crop diseases, especially in rice. This study addresses the critical gap in scalable, effective RNAi-based rice disease management by exploring the potential of spray-applied small RNA (sRNA) and double-stranded RNA (dsRNA) molecules. We utilized dsRNAs produced by in vitro transcription and bacterial expression systems and employed layered double hydroxides (LDH) to enhance RNA stability, absorption, and efficacy. Our research demonstrated that modified sRNAs could effectively penetrate M. oryzae cell membranes and inhibit conidial germination and appressorium formation, while LDH-conjugated dsRNAs provided prolonged and enhanced protection against both rice blast and rice stripe diseases. Most importantly, dsRNA treatments resulted in improved agronomic traits or increased crop yields by protecting against blast and stripe diseases. This study also validated the compatibility of these RNA molecules with industrial production methods, highlighting their potential as a scalable and eco-friendly option for managing crop diseases at the gene level. This work not only offers a new direction for rice disease control but also provides a foundation for the broader application of RNAi technology in agricultural pest management.
40226961	Methadone Analgesia During Awake Craniotomy for a Patient With Chronic Pain on Buprenorphine: A Case Report.	The resection of brain tumors requires careful surgical and anesthetic planning to preserve essential motor, cognitive, and sensory cortical regions. An awake craniotomy with stereotactic brain mapping is frequently performed to protect these areas, requiring patients to be conscious enough for functional and neurocognitive testing. Patients on long-term opioids for chronic pain present unique anesthetic challenges, requiring anesthesiologists to balance providing adequate analgesia with maintaining adequate responsiveness. This case report illustrates the successful use of methadone in the anesthetic management of a patient with chronic pain on transdermal buprenorphine who underwent an awake craniotomy with an asleep-awake technique.
40226960	Optimization of nanobody caplacizumab <i>via</i> computational design.	Thrombotic thrombocytopenic purpura (TTP) is a life-threatening disorder characterized by the formation of microvascular thrombosis caused by ultra-large von Willebrand factor (VWF) multimers. Caplacizumab, the first FDA-approved nanobody for TTP treatment, binds to the A1 domain of VWF, thereby inhibiting its interaction with platelet glycoprotein Ib (GPIb). In this study, molecular dynamics (MD) simulations were employed to dynamically analyze the regulatory mechanism of caplacizumab on the interaction between VWF A1 and GPIb. Subsequently, alanine scanning was conducted to identify critical hotspot residues at the caplacizumab-VWF A1 binding interface and evaluate their contributions to binding free energy. Single-point saturation mutagenesis was performed on coldspot and warmspot residues of caplacizumab, and the binding free energy changes of the resulting mutants with VWF A1 were calculated. Following the identification of mutants with significantly enhanced binding affinity, combinatorial mutations were designed, resulting in an optimized caplacizumab variant with four mutations. Computational results demonstrated that this four-point mutant substantially improved the binding free energy with VWF A1. This study provides valuable theoretical insights into the allosteric regulation mechanisms of nanobody therapeutics and establishes a foundation for designing next-generation caplacizumab variants. The findings open new avenues for the development of more effective and precise antithrombotic therapies.
40226959	High-quality genome of allotetraploid Avena barbata provides insights into the origin and evolution of B subgenome in Avena.	Avena barbata, a wild oat species within the genus Avena, is a widely used model for studying plant ecological adaptation due to its strong environmental adaptability and disease resistance, serving as a valuable genetic resource for oat improvement. Here, we phased the high-quality chromosome-level genome assembly of A. barbata (6.88 Gb, contig N50 = 53.74 Mb) into A (3.57 Gb with 47,687 genes) and B (3.31 Gb with 46,029 genes) subgenomes. Comparative genomics and phylogenomic analyses clarified the evolutionary relationships and trajectories of A, B, C and D subgenomes in Avena. We inferred that the A subgenome donor of A. barbata was Avena hirtula, while the B subgenome donor was probably an extinct diploid species closely related to Avena wiestii. Genome evolution analysis revealed the dynamic transposable element (TE) content and subgenome divergence, as well as extensive structure variations across A, B, C, and D subgenomes in Avena. Population genetic analysis of 211 A. barbata accessions from distinct ecotypes identified several candidate genes related to environmental adaptability and drought resistance. Our study provides a comprehensive genetic resource for exploring the genetic basis underlying the strong environmental adaptability of A. barbata and the molecular identification of important agronomic traits for oat breeding.
40226958	The Impact of Race and Ethnicity on Location and Delivery of Palliative Radiotherapy.	Among patients that underwent palliative RT (pRT) at a single institution, we evaluated whether differences exist across race and ethnicity in location of pRT consultation and delivery of pRT.
40226957	The Impact Of Climate Change-Induced Abiotic Stresses on the Nutritional Quality of Legume Seeds.	Legumes are integral to agricultural sustainability, offering multifaceted benefits ranging from enhanced yields to companion crops to improved soil health. Despite their recognized advantages, challenges such as technological lock-ins, limited breeding resources, and adverse environmental conditions pose threats to their cultivation. Herein, the complex interaction between climate change stressors - specifically drought, high temperatures, and elevated CO2 levels - and their individual and combined impacts on the nutritional quality of legumes will be discussed. This topic has not been reviewed very often for multiple legume crops, despite its importance under climate change. This review critically examines the impact of environmental stresses on the nutritional quality of legume seeds and explores the underlying regulatory mechanisms, encompassing protein, amino acids, minerals, carbohydrates, lipids, and bioactive compounds. Key insights indicate a general need to shift legume cultivation practices, and the necessity of field studies beyond controlled environments for results that are more readily translated to the target population of environments for legume cultivation.
40226956	Polyendocrinopathy and multisystem involvement are common phenotypic features of Kearns-Sayre syndrome.	Dear Editor, We were interested to read the article by Amergoolov et al. on two patients with Kearns-Sayre Syndrome (KSS) due to single mtDNA deletions who had phenotypic endocrine disorders among other features.1 Patient 1, a 20-year-old female, was diagnosed with hypogonadism, diabetes and osteoporosis, and patient 2, a 22-year-old male, was diagnosed with impaired glucose tolerance and osteoporosis.1 It was found that the severity of clinical manifestations increases with the size of the mtDNA deletion, but that other factors such as heteroplasmy, mtDNA duplications or pleioplasmia can also determine the severity of the disease.1 The study is impressive, but some points should be discussed. [...].
40226955	Fast-forwarding plant breeding with deep learning-based genomic prediction.	Deep learning-based genomic prediction (DL-based GP) has shown promising performance compared to traditional GP methods in plant breeding, particularly in handling large, complex multi-omics data sets. However, the effective development and widespread adoption of DL-based GP still face substantial challenges, including the need for large, high-quality data sets, inconsistencies in performance benchmarking, and the integration of environmental factors. Here, we summarize the key obstacles impeding the development of DL-based GP models and propose future developing directions, such as modular approaches, data augmentation, and advanced attention mechanisms.
40226954	Understanding caesarean section indications in Poland: trends and analysis.	The rate of caesarean sections has increased noticeably worldwide in recent years. Many efforts are being made to understand this phenomenon, one of which is to analyse the changing indications for caesarean deliveries over the years. To analyse and compare the indications for caesarean section over 3 years (2020-2022) and to identify the trends for the increasing caesarean section rate.
40226953	Life satisfaction and self-efficacy of nurses and midwives in caring for newborns with lethal anomalies.	The nursing and midwifery professions are potential influences on life satisfaction and self-efficacy, especially in obstetric settings dealing with fetal demise or severe congenital anomalies. This study aimed to assess how sociodemographic factors (e.g., workplace, marital status, financial situation, occupation, and tenure) and specific job exposures (frequency of neonatal death and caregiving for newborns with lethal defects) impact life satisfaction and self-efficacy among nurses and midwives. The study further explored the role of employer-provided psychological support in influencing job satisfaction and self-efficacy.
40226952	Abdominal pain turned out to be OHVIRA syndrome.	NA
40226951	Comparison of USG-MRI and post-natal results of Cases with anomalies detected in fetal CNS examination.	Magnetic resonance imaging (MRI) imaging can be useful when fetal central nervous system (CNS) anomalies are detected by ultrasound (USG). This study aims to compare the findings from USG and MRI with post-natal results in cases of fetal CNS anomalies.
40226950	Logistic regression analysis of ultrasound features for predicting borderline ovarian tumours in young women aged ≤ 40 year.	To determine the ability of sonographic characteristics to distinguish borderline ovarian tumours (BOT) from benign and malignant tumours in young women by using logistic regression analysis.
40226949	The attitudes of pregnant or breastfeeding polish women towards COVID-19 vaccinations: a cross-sectional survey study.	Pregnant women are at higher risk of severe course of COVID-19. The vaccination against COVID-19 is recommended in pregnant and breastfeeding women. The aim of the study was to assess the attitude towards vaccination against COVID-19 among Polish pregnant or breastfeeding women.
40226948	Impact of Sternothyroid Muscle Division on Patient-Reported Swallowing Outcomes Following Thyroid Surgery: A Prospective Study.	Division of the sternothyroid muscle during thyroidectomy is a widely accepted surgical technique to provide improved exposure of the thyroid gland, superior pole vessels, and the external branch of the superior laryngeal nerve (EBSLN). Our group had previously shown no decrement in postoperative voice outcomes with this technique. However, given the known role of the strap muscles in swallowing function, this study aims to assess the impact of sternothyroid muscle division on patient-reported dysphagia.
40226947	Practice Patterns of Surveillance in Sentinel Lymph Node-Positive Malignant Melanoma​​​: An International Survey.	To understand surveillance practice patterns in melanoma patients with a positive sentinel lymph node (SLN) biopsy.
