mid	title	abstract
40054481	Selectivity of herbicides applied in the post-emergence of industrial hemp (<i>Cannabis sativa</i> L.).	The objective of this study was to evaluate the selectivity of four post-emergence herbicides in the cultivation of industrial hemp. Hemp was grown in 3.5 L pots with inert substrate in the absence of weeds throughout the crop cycle. The experimental design adopted was a randomized, complete block design with five treatments and four replications. The herbicides atrazine (2.500 g a.i./ha), clethodim (96 g a.i./ha), fomesafen (250 g a.i./ha), and nicosulfuron (54 g a.i./ha) were applied when the plants were approximately 35 days after cutting. Visual assessments of herbicide-induced injury symptoms were conducted, along with measurements of the number of leaves, plant height, stem diameter, and total aerial part dry mass. When nicosulfuron was applied after emergence, it caused 60.0% damage 21 days after application (DAA), which changed the number of leaves, height, stem diameter, and total aerial part dry mass of hemp plants in a big way. Fomesafen caused 42.5% injury at 5 DAA, and atrazine caused 42.5% injury at 21 DAA, which may compromise the final yield. Therefore, it is recommended to use only clethodim, a selective herbicide for broadleaf plants such as hemp, as it did not cause significant injuries during the evaluation period.
40054360	Localized nutrient management practices enhance the environmental-economic sustainability in potato production of China.	Potatoes, as the fourth most important staple crop in China, play a crucial role in ensuring national food security. However, potato production is heavily reliant on inputs such as fertilizers and pesticides, leading to significant environmental challenges that compromise the sustainability of this production. A systematic evaluation of the current state of potato production sustainability in China and its potential for improvement is an urgent scientific issue that needs to be addressed. This study employs emergy sustainability index (ESI), energy return on investment (EROI), energy efficiency cost (EEC), and energy exchange ratio (EnER) methods to assess the environmental and economic aspects of potato production at the county level in China. Results indicate that, in 2015, the average ESI, EROI, EEC, and EnER for potato production in China were 1.37 (0.1-5.4), 2.21 (0.18-7.44), 0.06 (0.01-0.48) $/MJ, and 13.52 (2.68-112.40) MJ/$, respectively, with considerable spatial heterogeneity at the county level. Regions with higher sustainability in potato production are primarily concentrated in the northwest, which is also China's main potato-growing area. The random forest analysis identified yield, phosphorus, and nitrogen fertilizers as key factors influencing the sustainability of potato production. Regionally differentiated fertilizer management strategies led to a 43% and 35% increase in ESI and EROI, respectively, while EEC and EnER decreased by 50% and 47%. This study systematically explores the relationship between the environmental and economic dimensions of potato production from an energy perspective and proposes optimized management strategies for synergistic environmental-economic development. It provides methodological support and scientific guidance for promoting sustainable potato production and offers insights for global potato sustainability systems.
40054354	Assessment of the mechanism of combined toxicity of imidacloprid and triadimefon to Secale cereale L. seedlings under freeze-thaw cycle conditions.	Freeze-thaw (FT) cycles significantly stress crops in Northeast China, exacerbated by pesticide overuse, particularly affecting vulnerable seedlings during these periods. This study investigates the physiological responses of Secale cereale L. seedlings to the insecticide imidacloprid (IMI) and the fungicide triadimefon (T) under simulated FT conditions. Our findings reveal that both pesticides impair photosynthesis in FT environments, resulting in increased malondialdehyde (MDA) and relative conductivity (RC). Furthermore, exposure to IMI and T enhances the activities of superoxide dismutase (SOD), peroxidase (POD), and ascorbate peroxidase (APX), while decreasing reduced glutathione (GSH) and hydrogen peroxide (H<sub>2</sub>O<sub>2</sub>) levels. Notably, combined stress resulted in significant increases of 80.26%, 16.36%, and 87.7% in RC, SOD, and POD activities, respectively, alongside substantial decreases of 65.87%, 46.34%, 63.74%, and 63.78% in net photosynthesis rate (Pn), transpiration rate (Tr), stomatal conductance (Gs), and water-use efficiency (WUE) in rye seedlings. Molecular docking analyses indicate that IMI and T interact with the active sites of SOD, POD, and APX through hydrogen bonding, compromising membrane integrity and inducing oxidative stress. While Secale cereale L. seedlings exhibit some resistance to IMI and T, FT conditions reduce this resilience. Correlation analysis reveals significant interactions between FT and pesticide stress on seedling physiology, suggesting that the concurrent use of IMI and T should be minimized in FT-prone areas. This study provides new insights into the pathways and mechanisms underlying the combined toxicity of IMI and T, offering a basis for assessing their environmental impacts on crops in regions susceptible to freeze-thaw cycles.
40054342	Interpretation of ecotoxicity tests using Enchytraeus albidus: Weight of soil characteristics in conditions of diffuse pollution.	One way to evaluate the impact of chemical substances released in the ecosystems is the use of terrestrial organisms in ecotoxicological bioassays. Enchytraeus albidus (Oligochaeta) is a species commonly used in such standardized bioassays aiming at identifying biological responses as life traits (survival and reproduction) using artificial spiked soils or in situ contaminated soils. However, in the latter case, it is known that other factors such as soil characteristics may affect the responses in E. albidus. We hypothesized that, in cases of low diffuse pollution, soil characteristics are major confounding factors that interfere with the interpretation of life trait responses in bioassays when their influence outweighs that of the diffuse pollution itself. To evaluate these confounding factors, 20 soils were collected from a low-contamination area encompassing diverse landscapes (urban, peri-urban, and rural) that exhibited gradients in pedological characteristics, biological parameters, and organic and inorganic contaminant levels, all within the range of classical values considered optimal for reproduction. E. albidus individuals were exposed to each soil sample, and survival and reproduction were monitored as life traits. Soil clustering and multifactorial analysis were employed to identify the confounding factors. Regardless of the life trait, low and sublethal contamination was rarely an explanatory factor for the responses of E. albidus. Survival was unaffected by soil characteristics or diffuse pollution. In contrast, reproduction was significantly and positively associated with soil pH and the levels of exchangeable sodium, calcium carbonate, molybdenum, PAHs, and insecticides, while it was negatively influenced by aluminum and exchangeable manganese. These findings suggest that studies conducted under conditions of diffuse, sublethal contamination should consider multiple natural soil characteristics in ecotoxicological bioassays to enable meaningful comparisons.
40054337	Structure and activity of a phosphinothricin N-acetyltransferase (PSPTO_3321) from Pseudomonas syringae pv. tomato DC3000.	Phosphinothricin inhibits plant glutamine synthetase and is used as a herbicide. Streptomyces hygroscopicus and Streptomyces viridochromogenes, which produce phosphinothricin naturally, encode acetyltransferases that confer phosphinothricin resistance. In the Pseudomonas genome database, a number of proteins have been annotated as phosphinothricin acetyltransferases and putative phosphinothricin acetyltransferases. One such protein is PSPTO_3321 from P. syringae, a strain that causes tomato speck. Here, we reveal that PSPTO_3321 from P. syringae, termed syr_pat, is a phosphinothricin acetyltransferase, and also retains a lower level of activity against the structurally similar substrate methionine sulfoximine. We solved a 1.6 Å resolution crystal structure of syr_pat alone and a 2.5 Å resolution structure for a complex with <sub>L</sub>-phosphinothricin. We also characterised active site mutants, providing insights into substrate specificity. Our work now provides a basis for further study of the reaction mechanism.
40054312	Assessing the environmental impacts of engineering and agrochemical pollution in a historically-eutrophic estuary: The Mondego case (W Portugal).	The Mondego Estuary (W Portugal) experienced a process of eutrophication in the late 20<sup>th</sup> century, making it one of the most impacted systems in southern Europe. To examine its recent environmental evolution, sedimentary records were analyzed from a multiproxy approach, involving biotic, sedimentological, geochemical, physical, and radionuclide data. Results evidenced the transformation of the estuary due to anthropogenic cumulative impacts. The closure of the upstream branch triggered rapid 'continentalization' in the southern arm, altering the hydrosedimentary regime and favoring eutrophication. However, the middle and lower sectors exhibited stronger marine influences. Foraminiferal biota responded effectively to management interventions to improve hydrodynamics, while showing no discernible ecotoxicological responses to agricultural discharges. Pesticide accumulations patterns are shaped by natural and anthropogenic factors, with strong agrochemical fingerprints in the upper and lower sectors. The topmost 20-cm layer of sediments contain high pesticide concentrations and microplastics, posing challenges for future management and pollutant mitigation.
40054289	Stir bar sorptive extraction TDU-GC-QToF-HRMS for screening 230 pesticides in waters surrounding banana plantations in Costa Rica through community engagement.	"The Gems of Water" citizens' engagement activity united the Joint Research Centre (JRC) of the European Commission with the Costa Rican based NGO Coral Conservation to screen for pesticides in local rivers using wide-screening technology. Citizens used stir bar sorptive extraction to collect and extract samples from three rivers and two wells in the south Caribbean region of Costa Rica, an area known for export-based banana agriculture. The advanced wide-screening method provided by the JRC Water Laboratory enabled the assessment of 230 agrochemicals. While the JRC supplied the technical equipment and protocols, the pesticide screening to be investigated and the monitoring scheme were co-designed with Coral Conservation group members, a local NGO. The pilot study collected new data on pesticide occurrence and their toxicity in the local tropical environment, complementing on-going studies in the region. The study found 23 pesticides, the majority of which are fungicides registered for use in banana cultivation (azoxystrobin, difenoconazole, fluopyram, thiabendazole). Cumulative pesticide concentrations ranged from 5.3 ng/L in the upper catchment of the Estrella River (E-a) to 954.9 ng/L in the lower catchment of the Sixaola River (S-c), where the highest individual compound concentration was also recorded for fungicide azoxystrobin (425.0 ng/L). At the sampling sites along the Carbon River and in the lower catchment of the Sixaola River, compounds fenamiphos, fenpropathrin and azoxystrobin were the main responsible for the elevated toxic units (Toxic Units >0.01) for crustacean daphnia magna. Beyond highlighting the link between agrochemical occurrences in surface waters and surrounding land use, the citizens' engagement aspect promotes alternative water quality monitoring methods, raising awareness and scientific literacy in local communities and underscoring the value of bottom-up approaches.
40054280	Groundwater pollution management with source remediation and composite geomembrane cut-off wall: An analytical model and field investigation.	This study proposes a two-dimensional analytical model for contaminant migration through the composite GMB cut-off wall (CGCW) and aquifer system considering the effects of the leakage and source remediation. A comprehensive sensitivity analysis based on the Sobol's method is conducted to investigate the key impacts of contaminant distribution and degradation rate in the source, cut-off wall retardation factor and Darcy velocity in CGCW. The results show that the performance of the CGCW significantly is controlled by the leakage. The peak contaminant concentration at the outlet of CGCW for large leakage (10<sup>-8</sup> m/s) can be 77.1 times larger than that for small leakage (10<sup>-11</sup> m/s), with a performance deterioration of 98.7 %. Additionally, the performance of the CGCW can be significantly enhanced by the source remediation technique. The CGCW will not be broken through when contaminant source degradation rate is larger than 2.9 × 10<sup>-8</sup> /s. Increasing the cut-off wall retardation factors (> 14.7) and decreasing the standard deviation of contaminant source distribution (< 0.1) can also improve the CGCW performance. Moreover, the analytical model coupled with the genetic algorithm is used for the CGCW leakage detection and performance prediction at an abandoned pesticide site based on the monitoring data. Accurate leakage detections in the field (with errors of < 5 m) can be achieved through the analytical solution, which is validated by the non-destructive high-voltage technique. The analytical solution can be an easy-to-use tool for the design, installation and construction of the CGCW at polluted sites.
40054240	Scarcity of pesticide data in New Zealand with a focus on neonicotinoids: A review.	Since Europe's 2018 neonicotinoid ban on outdoor use of clothianidin, imidacloprid, and thiamethoxam, there has been growing political, scientific, and public interest in further understanding the impact of neonicotinoids on bees and the environment. Here, we assessed the trends in pesticide use in New Zealand, with a particular focus on neonicotinoids, to aid discussion on their use and associated risks. Obtaining data on annual trends in pesticide quantities is challenging, as there is no central collection of pesticide data across the agrichemical or regulatory sectors in New Zealand. Consequently, the true scale and frequency of pesticide usage, including neonicotinoids, remain largely unknown. The difference in neonicotinoid use patterns between New Zealand, where 45 % of forage brassicas (annual planting) and pastures (infrequent planting) are grown from neonicotinoid-treated seeds, and northern hemisphere countries, where 56 % to over 90 % of annual food crops rely on neonicotinoid-treated seeds, indicates a lower overall neonicotinoid use in New Zealand. This difference underscores the need for region-specific approaches to pesticide management and regulation. Although residues can persist and migrate in the soil, current regulations only consider the risk of foliar spray to protect honey bees, overlooking the potential risks to native bees, which primarily live underground, as well as wider lethal and sublethal impacts of residues on non-target organisms. The lack of publicly accessible pesticide data limits scientific research on non-target and environmental effects, and the absence of readily available substitutes for neonicotinoids is the key challenge to be overcome in order to better manage the impact of these pesticides on New Zealand ecosystems.
40054238	Sublethal pesticide exposure decreases mating and disrupts chemical signaling in a beneficial pollinator.	Pesticides provide vital protection against insect pests and the diseases they vector but are simultaneously implicated in the drastic worldwide decline of beneficial insect populations. Convincing evidence suggests that even sublethal pesticide exposure has detrimental effects on both individual- and colony-level traits, but the mechanisms mediating these effects remained poorly understood. Here, we use bumble bees to examine how sublethal exposure to pesticides affects mating, a key life history event shared by nearly all insects, and whether these impacts are mediated via impaired sexual communication. In insects, mate location and copulation are primarily regulated through chemical signals and rely on both the production and perception of semiochemicals. We show through behavioral bioassays that mating success is reduced in bumble bee gynes after exposure to field-relevant sublethal doses of imidacloprid, and that this effect is likely mediated through a disruption of both the production and perception of semiochemicals. Semiochemical production was altered in gyne and male cuticular hydrocarbons (CHCs), but not in exocrine glands where sex pheromones are presumably produced (i.e., gyne mandibular glands and male labial glands). Male responsiveness to gyne mandibular gland secretion was reduced, but not the queen responsiveness to the male labial secretion. In addition, pesticide exposure reduced queen fat body lipid stores and male sperm quality. Overall, the exposure to imidacloprid affected the fitness and CHCs of both sexes and the antennal responses of males to gynes. Together, our findings identify disruption of chemical signaling as the mechanism through which sublethal pesticide exposure reduces mating success.
40054200	Self-luminescent dual-ligand metal-organic framework based electrochemiluminescence probes for organophosphorus pesticides determination.	In this study, a signal amplification strategy was developed, which tris (2, 2'-bipyridyl) ruthenium (II) (Ru(bpy)<sub>3</sub><sup>2+</sup>) was incorporated as a guest molecule into the preparation system of lanthanide-based metal-organic framework (MOF). This strategy relied on strong electrostatic interactions and coordination competition to influence the growth process of the MOF, resulting in the firm immobilization of Ru(bpy)<sub>3</sub><sup>2+</sup> within the MOF structure. The spatial confinement effect of the MOF effectively improved the efficiency of electron transfer in the electrochemiluminescence (ECL) reaction. The constructed ECL aptasensor using this MOF exhibited excellent performance, with limits of detection (LODs) for four organophosphorus pesticides (OPs), phorate, profenofos, isocarbophos and omethoate, as low as 0.0482 ng/mL, 0.0093 ng/mL, 0.0085 ng/mL, and 0.0893 ng/mL, respectively. This work has paved the way for a clever strategy of immobilizing Ru(bpy)<sub>3</sub><sup>2+</sup> molecules and amplifying signals, expanding the application of dual-ligand MOF, which provides valuable insights for future biosensor design.
40054159	Effect of temperature on the physiology and phytoremediation capacity of Spirodela polyrhiza exposed to atrazine and S-metolachlor.	Environmental toxicity of pesticides to aquatic plants can vary with temperature, as temperature affects plant metabolic processes. We exposed the globally distributed duckweed Spirodela polyrhiza to environmentally relevant concentrations (40 µg/L) of atrazine and S-metolachlor at temperatures typical of surface freshwater in temperate zones (10, 15, and 21 °C). Our objective was to assess the effects of low temperatures and herbicide concentration, and their interactions, on growth, photosynthesis, pigments, antioxidant enzymes, and phytoremediation capacity. Lower temperatures (10 °C) intensified the adverse effects of both herbicides on the quantum yield of photosystem II in S. polyrhiza, with photosynthesis being a more sensitive endpoint than biomass growth rate. Both in the control and herbicide treatments, plants exposed to 10 °C exhibited lower concentrations of photosynthetic pigments (chlorophylls and carotenoids) and reduced ascorbate peroxidase activity, which may have contributed to the intensified negative effects on photosynthesis at this temperature. The removal of S-metolachlor was lower at 10 and 15 °C (3-8 %) compared to 21 °C (17 %), while no difference was observed between the three tested temperatures for atrazine (2-8 %). Our findings suggest that conducting pesticide toxicity tests at around 25 °C may underestimate the contaminants' inhibitory effects on aquatic plants during colder seasons and in temperate regions. Additionally, lower temperatures pose a challenge to the effectiveness of atrazine and S-metolachlor phytoremediation in aquatic environments.
40054114	Combating aggressive weeds: Reinforcing herbicide resistance in pigeonpea (Cajanus cajan L.) through genome editing.	Pigeonpea (Cajanus cajan L.) is a drought-tolerant, tropical grain legume, rich in dietary proteins, vitamins, and micronutrients. However, the longstanding problem of weed infestation in the fields is a major constraint that significantly hampers the productivity of pigeonpea. Glyphosate, a widely used post-emergent, broad-spectrum, systemic herbicide, has emerged as an effective weed management strategy at the field level. It inhibits the chloroplastic enzyme 5-enolpyruvylshikimate-3-phosphate synthase (EPSPS) in the shikimate pathway by competitively inhibiting its substrate, phosphoenol pyruvate (PEP), thus curtailing the biosynthesis of essential aromatic amino acids (phenylalanine, tyrosine, and tryptophan). This makes glyphosate lethal to weeds and the main crop as well. To address this susceptibility towards glyphosate, we developed glyphosate-resistant pigeonpea plants by modifying the PEP-binding site within the native CcEPSPS enzyme at positions 182G-to-A, 183T-to-I, and 187P-to-S, for reducing glyphosate binding affinity. The targeted base-editing was achieved using the CRISPR-Cas9-based homology-directed repair (HDR) technique. T<sub>2</sub>-edited plants harbouring mCcEPSPS exhibited stable inheritance of the these GATIPS mutations, reduced glyphosate binding affinity, and maintained optimal photosynthetic and agronomic parameters post-glyphosate application. The mCcEPSPS enzyme efficiently catalysed the transformation of PEP and S3P to EPSP and demonstrated in vitro resistance to glyphosate. In contrast to treated control (TC) plants, the edited plants possessed excellent photosynthetic, agronomic, and physiological metrics following a post-foliar Roundup (6 ml/L) spray. This work offers the first efficient and precise gene-editing report in pigeonpea, offering an effective, sustainable strategy for broad-spectrum weed management to mitigate both quantitative and qualitative crop losses.
40053875	Reduced Honeybee Pollen Foraging under Neonicotinoid Exposure: Exploring Reproducible Individual and Colony Level Effects in the Field Using AI and Simulation.	Honeybees (<i>Apis mellifera</i>) are important pollinators. Their foraging behaviors are essential to colony sustainability. Sublethal exposure to pesticides such as neonicotinoids can significantly disrupt these behaviors, in particular pollen foraging. We investigated the effects of sublethal doses of the neonicotinoid imidacloprid on honeybee foraging, at both individual and colony levels, by integrating field experiments with artificial intelligence (AI)-based monitoring technology and mechanistic simulations using the BEEHAVE model. Our results replicated previous findings, which showed that imidacloprid selectively reduces pollen foraging at the colony level, with minimal impact on nectar foraging. Individually marked exposed honeybees exhibited prolonged pollen foraging trips, reduced pollen foraging frequency, and instances of drifting pollen foraging trips, likely due to impaired cognitive functions and altered metabolism. These behavioral changes at the individual level corroborated the previous model predictions derived from BEEHAVE, which highlights the value of combining experimental and simulation approaches to disentangle underlying mechanisms through which sublethal effects on individual foragers scale up to impact colony dynamics. Our findings have implications for future pesticide risk assessment, as we provide a robust feeding study design for evaluating pesticide effects on honeybee colonies and foraging in real landscapes, which could improve the realism of higher-tier ecological risk assessment.
40053830	A new diphenyl ether with insecticidal activity from the mangrove endophytic fungus <i>Aspergillus</i> sp. GXNU-DY2-12.	A new diphenyl ether pseudopithoether C (<b>1</b>), and five known compounds (<b>2-6</b>) were purified from secondary metabolites of the <i>Aspergillus</i> sp. GXNU-DY2-12 cultured in the rice medium. The new structure was analysed by NMR, HR-ESI-MS, and X-ray single crystal diffractometer. Compound <b>1</b> showed potent acetylcholinesterase (AChE) - inhibiting activity and its IC<sub>50</sub> value was 1.02 μM. Notably, it demonstrated remarkable insecticidal efficacy against <i>Diaphorina citri Kuwayama</i>, achieving a mortality rate of 88% under standardised bioassay conditions.
40053730	Characterizing Public Sentiments and Drug Interactions in the COVID-19 Pandemic Using Social Media: Natural Language Processing and Network Analysis.	While the COVID-19 pandemic has induced massive discussion of available medications on social media, traditional studies focused only on limited aspects, such as public opinions, and endured reporting biases, inefficiency, and long collection times.
40053680	New Isoxazoline Cyclopropyl-Picolinamide Derivatives as Potential Insecticides.	Isoxazoline insecticides exhibit broad-spectrum insecticidal activity against insect pests. However, the high toxicity to honeybees limits their application in pest management. To explore reducing the toxicity of isoxazoline derivatives to bees, a series of new isoxazoline cyclopropyl-picolinamide derivatives were designed and synthesized. Bioassays revealed that <b>FSA37</b> showed excellent insecticidal activity against <i>Plutella xylostella</i>, <i>Spodoptera litura</i>, and <i>Spodoptera exigua</i>, with LC<sub>50</sub> values of 0.077, 0.104, and 0.198 mg/L, respectively. These results surpass those of fluxametamide, which displayed LC<sub>50</sub> values of 0.605, 0.853, and 1.254 mg/L. Furthermore, <b>FSA37</b> exhibited notable insecticidal activity against <i>Solenopsis invicta</i>. Importantly, bee toxicity studies indicated that <b>FSA37</b> possesses significantly lower acute oral toxicity compared to fluralaner and fluxametamide. Quantum chemical calculations and molecular docking studies suggest that the cyclopropyl-picolinamide fragment may be crucial for both biological activity and the safety of nontarget organisms. In conclusion, <b>FSA37</b> represents a promising candidate for a highly effective and environmentally friendly insecticide.
40053670	Discovery of Novel Isoxazoline Derivatives Containing Pyrazolamide Fragment as Insecticidal Candidates.	Lepidopteran species cause significant harm to agricultural yields and food quality. In this study, a series of innovative isoxazoline derivatives incorporating pyrazolamide moieties were carefully designed and synthesized as potential insecticidal agents. Among these, compound <b>F16</b> demonstrated an LC<sub>50</sub> value of 0.01 mg/L against <i>Plutella xylostella</i>, surpassing that of the lead compound fluxametamide (LC<sub>50</sub> = 0.15 mg/L). Furthermore, <b>F16</b> exhibited broad-spectrum insecticidal activity against <i>Pyrausta nubilalis</i>, <i>Spodoptera frugiperda</i>, <i>Chilo suppressalis</i>, <i>Aphis craccivora</i>, and <i>Sogatella furcifera</i>. Notably, <b>F16</b> possessed low toxicity against <i>Danio rerio</i>, whereas fluxametamide displayed moderate toxicity. Furthermore, molecular docking analysis demonstrated that the potent insecticidal activity of <b>F16</b> is likely mediated by its specific interactions with γ-GABA receptors primarily through the formation of hydrogen bonds with key residues. Density functional theory calculations and molecular electrostatic potentials were also performed to gain insights into the insecticidal behavior of <b>F16</b>. These findings suggest that <b>F16</b> is a promising candidate for further investigation as a novel pesticide.
40053570	Natural occurrence of semicarbazide in heather honey.	Regulatory bodies aim to protect consumers from harmful substances. The use of certain antibiotics is prohibited in food-producing animals in the EU due to their potential detrimental effects on humans. Among these are nitrofuran antibiotics, which degrade rapidly so that their metabolites are used as markers in screening for their illegal use. The use of one metabolite, semicarbazide (SEM), as a marker for detecting the antibiotic nitrofurazone, has been criticized due to the many pathways it can be formed by and its natural occurrence in some food items. A recent change in the reference point of action (RPA) for SEM, as stated in Commission Regulation (EU) 2019/1871, due to a reassessment of sensitivity of the analyses, poses a problem for the export of heather honey in Norway. Norwegian heather honey seems to exceed the lowered RPA in numerous cases. Here we show that Norwegian heather honey samples, but not polyfloral 'summer' honey samples from the same hives, contain SEM. The simplest explanation for the demonstrated pattern is a natural source of SEM in heather honey, not the use of a banned antibiotic. Based on our results, we propose that an exception to the EU regulation should be added, exempting heather honey derived from <i>Calluna vulgaris</i> unless other nitrofurans or their metabolites are found together with SEM.
40053474	Degradation of Glyphosate to Benign N-Formyl Glycine Using MOF-808 Nanocrystals.	Glyphosate (N-phosphonomethyl glycine, GPh) is an industrial herbicide used worldwide in modern agricultural practices. With the growing concerns about cumulative environmental and health effects, pathways for catalytic GPh degradation to benign products are becoming a pressing societal need. This report demonstrates that Zr-based metal-organic framework (MOF-808) with different crystal sizes and designed defect sites can be employed as an efficient heterogeneous catalyst for the complete degradation of GPh at room temperature. Importantly, the degradation mechanism produces N-formyl glycine and hydroxymethyl-phosphonate, which are largely innocuous chemicals, especially when compared to more common decomposition products that typically result in GPh degradation. Nanocrystalline MOF-808 (nMOF-808) exhibits enhanced reactivity than larger MOF-808 crystals, attributed to the higher coordination of hydroxyl and water molecules to the secondary building units (SBU) as determined using a range of X-ray absorption spectroscopy (XAS) techniques. These studies indicate that the crystal size-dependency in GPh degradation is related to structural modifications on coordinative unsaturated Zr site that promote the fast exchange of weakly bonded ligands. Taken together, this study demonstrates that GPh degradation can be optimized through ligand field tuning in MOFs, which can help improve overall reactivity while also pushing the reaction toward desirable, non-toxic products.
40053147	Fluorescent aptasensor for detection of Salmonella typhimurium using boric acid-functionalized terbium metal-organic framework and magnetic nanoparticles.	A fluorescent detection platform was designed using boric acid-functionalized terbium metal-organic framework (BA-Tb-MOF) and carboxyl-modified magnetic nanoparticles (MNPs) to identify Salmonella typhimurium (S. typhimurium) bacteria. Firstly, carboxyl-modified Fe<sub>3</sub>O<sub>4</sub>MNPs were coated with specific aptamer (Apt-MNPs) as the capture probe for S. typhimurium. Then, the Apt-MNPs were added to the bacterial suspension to facilitate the targeted binding. Subsequently, the fluorescent probe (BA-Tb-MOF) was introduced into this solution. The BA-Tb-MOF was strongly attached to the bacterial surface through interactions between BA and glycolipids on the bacterial cell walls, forming a stable complex. As the bacterial concentration increased, the fluorescence intensity of the solution progressively decreased due to the binding and removal of bacteria-Apt-MNPs/BA-Tb-MOF complexes through magnetic separation. Under optimum conditions, the concentration of S. typhimurium and the fluorescence intensity showed an inverse linear relationship within the range of 10<sup>1</sup>-10<sup>9</sup> CFU/mL, and the detection limit was 4 CFU/mL. The developed sensor showed high specificity against several other pathogenic bacteria such as E. coli, S. aureus, and P. aeruginosa. The developed fluorescence platform also successfully detected the S. typhimurium in drinking water and egg samples with satisfactory recoveries (83-98%). This strategy can be investigated further for the detection of S. typhimurium and other pathogens in food and clinical samples.
40053133	A comprehensive evaluation of Naftifine's efficacy and safety in treating dermatophyte infections; systematic review and meta-analysis.	Dermatophyte infections, including tinea pedis (athlete's foot), tinea corporis (ringworm), and tinea cruris (jock itch), are widespread fungal infections that significantly impact global health and quality of life. Naftifine, an allylamine antifungal agent, is noted for its potent fungicidal activity, targeting fungal cell membranes by inhibiting squalene epoxidase. Additionally, Naftifine has anti-inflammatory and antibacterial properties, enhancing its therapeutic potential. This systematic review and meta-analysis aims to comprehensively evaluate the efficacy and safety of Naftifine in treating tinea pedis, tinea corporis, and tinea cruris, focusing on clinical outcomes, cure rates, and adverse effects to provide a thorough understanding of its effectiveness in managing these infections. This meta-analysis followed the PRISMA guidelines and included randomized controlled trials (RCTs) assessing naftifine's efficacy and safety in treating tinea pedis, corporis, and cruris. A systematic search was conducted in major databases from inception until February 9th, 2024. Eligible studies were selected based on predefined inclusion criteria, and data were extracted and analyzed using RevMan software. Seven multicenter RCTs were included in the meta-analysis. Naftifine demonstrated superior efficacy compared to vehicle control in terms of complete cure rate (RR = 5.83, 95% CI [3.73 to 9.10]) with no significant heterogeneity (I2 = 0%), clinical improvement [RR = 1.55, 95% CI (1.21-2.00)], and treatment effectiveness [RR = 3.93, 95% CI (2.44-6.33)] for tinea pedis. Similarly, for tinea corporis and cruris, Naftifine demonstrated significant efficacy compared to vehicle control regarding complete cure rate, mycological cure rate, clinical improvement, and treatment effectiveness. However, there was no significant difference in adverse events between Naftifine and the vehicle across all three conditions. Naftifine is an effective topical treatment for tinea pedis, corporis, and cruris, with a favorable safety profile with no significant difference in adverse events compared to the vehicle.
40053044	Essential oils on the control of postharvest diseases of papaya.	Papaya is susceptible to fungal deterioration and the use of essential oils (EOs) emerges as a promising alternative to fungicides, which causes environmental and human health problems. To evaluate the antifungal activity of essential oils and their major constituents in controlling papaya pathogens, the following in vitro assessments were conducted: I) screening of seven EOs regarding the antifungal activity; II) determination of the minimum inhibitory concentration (MIC) of the most promising EOs; III) analysis of chemical composition of the most effective oils; and IV) evaluation of the antifungal potential of the major constituents both individually or in combination. The results showed that the EOs of cinnamon bark, oregano, clove basil, and rosemary pepper exhibited high antifungal activity against all studied fungi, with MIC values from 0.50 to 2.00 μL mL-1. The major constituents found in oregano EO were carvacrol, ρ-cymene, and thymol; in cinnamon bark EO, cinnamaldehyde, o-methoxy, and cinnamyl; in rosemary pepper EO, thymol, ρ-cymene, and caryophyllene; and in clove basil EO, eugenol, ρ-cymene, and caryophyllene. Regarding the antifungal activity of the EO constituents, the mixture of the three major demonstrated greater efficiency against the studied fungi. Using constituents represents an alternative for controlling postharvest diseases in papaya.
40052866	The impact of adverse weather events on cockroaches and flies, and the possible effects on disease.	Climate change is associated with an increase in adverse weather events such as heatwaves, drought, hurricanes and typhoons, floods and wildfires. These extreme weather events can disrupt public health infrastructure and can be detrimental to hygiene and sanitation practices, leading to knock-on effects on populations of vectors associated with disease transmission. Both the frequency and intensity of climate-related adverse weather events are predicted to increase, likely resulting in changes to vector dynamics and vector-human interactions, leading to an increased risk of disease transmission. Yet, a gap exists in our knowledge of the impact of these events on hygiene and associated pest-borne diseases. A growing body of research connects two groups of pests (domestic flies and cockroaches) that are linked with poor hygiene and sanitary conditions to mechanical disease transmission. We present a review of these specific vectors' population biology and behaviour, links with hygiene and sanitation and how pest populations and public health could be affected by adverse weather events. There is evidence that increased temperatures, extreme rainfall and flooding events are most likely to be associated with increased fly and cockroach populations and changes in the behaviour or activity of these insects, which could exacerbate the risks of disease transmission. Warmer temperatures accelerate their rates of reproduction, while heavy rainfall and flooding disrupt their habitats, driving them indoors. Other factors like habitat destruction, breakdown in healthcare system infrastructure, population displacement and altered pesticide use following an extreme weather event are predicted to influence insect populations and provide opportunities for increased human -pest contact. We highlight research gaps and provide recommendations for the improvement of current domestic and professional pest control products and strategies that might be employed to mitigate the impacts of adverse weather events on hygiene-related pests in a changing world.
