mid	title	abstract
40053875	Reduced Honeybee Pollen Foraging under Neonicotinoid Exposure: Exploring Reproducible Individual and Colony Level Effects in the Field Using AI and Simulation.	Honeybees (<i>Apis mellifera</i>) are important pollinators. Their foraging behaviors are essential to colony sustainability. Sublethal exposure to pesticides such as neonicotinoids can significantly disrupt these behaviors, in particular pollen foraging. We investigated the effects of sublethal doses of the neonicotinoid imidacloprid on honeybee foraging, at both individual and colony levels, by integrating field experiments with artificial intelligence (AI)-based monitoring technology and mechanistic simulations using the BEEHAVE model. Our results replicated previous findings, which showed that imidacloprid selectively reduces pollen foraging at the colony level, with minimal impact on nectar foraging. Individually marked exposed honeybees exhibited prolonged pollen foraging trips, reduced pollen foraging frequency, and instances of drifting pollen foraging trips, likely due to impaired cognitive functions and altered metabolism. These behavioral changes at the individual level corroborated the previous model predictions derived from BEEHAVE, which highlights the value of combining experimental and simulation approaches to disentangle underlying mechanisms through which sublethal effects on individual foragers scale up to impact colony dynamics. Our findings have implications for future pesticide risk assessment, as we provide a robust feeding study design for evaluating pesticide effects on honeybee colonies and foraging in real landscapes, which could improve the realism of higher-tier ecological risk assessment.
40053830	A new diphenyl ether with insecticidal activity from the mangrove endophytic fungus <i>Aspergillus</i> sp. GXNU-DY2-12.	A new diphenyl ether pseudopithoether C (<b>1</b>), and five known compounds (<b>2-6</b>) were purified from secondary metabolites of the <i>Aspergillus</i> sp. GXNU-DY2-12 cultured in the rice medium. The new structure was analysed by NMR, HR-ESI-MS, and X-ray single crystal diffractometer. Compound <b>1</b> showed potent acetylcholinesterase (AChE) - inhibiting activity and its IC<sub>50</sub> value was 1.02 μM. Notably, it demonstrated remarkable insecticidal efficacy against <i>Diaphorina citri Kuwayama</i>, achieving a mortality rate of 88% under standardised bioassay conditions.
40053730	Characterizing Public Sentiments and Drug Interactions in the COVID-19 Pandemic Using Social Media: Natural Language Processing and Network Analysis.	While the COVID-19 pandemic has induced massive discussion of available medications on social media, traditional studies focused only on limited aspects, such as public opinions, and endured reporting biases, inefficiency, and long collection times.
40053680	New Isoxazoline Cyclopropyl-Picolinamide Derivatives as Potential Insecticides.	Isoxazoline insecticides exhibit broad-spectrum insecticidal activity against insect pests. However, the high toxicity to honeybees limits their application in pest management. To explore reducing the toxicity of isoxazoline derivatives to bees, a series of new isoxazoline cyclopropyl-picolinamide derivatives were designed and synthesized. Bioassays revealed that <b>FSA37</b> showed excellent insecticidal activity against <i>Plutella xylostella</i>, <i>Spodoptera litura</i>, and <i>Spodoptera exigua</i>, with LC<sub>50</sub> values of 0.077, 0.104, and 0.198 mg/L, respectively. These results surpass those of fluxametamide, which displayed LC<sub>50</sub> values of 0.605, 0.853, and 1.254 mg/L. Furthermore, <b>FSA37</b> exhibited notable insecticidal activity against <i>Solenopsis invicta</i>. Importantly, bee toxicity studies indicated that <b>FSA37</b> possesses significantly lower acute oral toxicity compared to fluralaner and fluxametamide. Quantum chemical calculations and molecular docking studies suggest that the cyclopropyl-picolinamide fragment may be crucial for both biological activity and the safety of nontarget organisms. In conclusion, <b>FSA37</b> represents a promising candidate for a highly effective and environmentally friendly insecticide.
40053670	Discovery of Novel Isoxazoline Derivatives Containing Pyrazolamide Fragment as Insecticidal Candidates.	Lepidopteran species cause significant harm to agricultural yields and food quality. In this study, a series of innovative isoxazoline derivatives incorporating pyrazolamide moieties were carefully designed and synthesized as potential insecticidal agents. Among these, compound <b>F16</b> demonstrated an LC<sub>50</sub> value of 0.01 mg/L against <i>Plutella xylostella</i>, surpassing that of the lead compound fluxametamide (LC<sub>50</sub> = 0.15 mg/L). Furthermore, <b>F16</b> exhibited broad-spectrum insecticidal activity against <i>Pyrausta nubilalis</i>, <i>Spodoptera frugiperda</i>, <i>Chilo suppressalis</i>, <i>Aphis craccivora</i>, and <i>Sogatella furcifera</i>. Notably, <b>F16</b> possessed low toxicity against <i>Danio rerio</i>, whereas fluxametamide displayed moderate toxicity. Furthermore, molecular docking analysis demonstrated that the potent insecticidal activity of <b>F16</b> is likely mediated by its specific interactions with γ-GABA receptors primarily through the formation of hydrogen bonds with key residues. Density functional theory calculations and molecular electrostatic potentials were also performed to gain insights into the insecticidal behavior of <b>F16</b>. These findings suggest that <b>F16</b> is a promising candidate for further investigation as a novel pesticide.
40053570	Natural occurrence of semicarbazide in heather honey.	Regulatory bodies aim to protect consumers from harmful substances. The use of certain antibiotics is prohibited in food-producing animals in the EU due to their potential detrimental effects on humans. Among these are nitrofuran antibiotics, which degrade rapidly so that their metabolites are used as markers in screening for their illegal use. The use of one metabolite, semicarbazide (SEM), as a marker for detecting the antibiotic nitrofurazone, has been criticized due to the many pathways it can be formed by and its natural occurrence in some food items. A recent change in the reference point of action (RPA) for SEM, as stated in Commission Regulation (EU) 2019/1871, due to a reassessment of sensitivity of the analyses, poses a problem for the export of heather honey in Norway. Norwegian heather honey seems to exceed the lowered RPA in numerous cases. Here we show that Norwegian heather honey samples, but not polyfloral 'summer' honey samples from the same hives, contain SEM. The simplest explanation for the demonstrated pattern is a natural source of SEM in heather honey, not the use of a banned antibiotic. Based on our results, we propose that an exception to the EU regulation should be added, exempting heather honey derived from <i>Calluna vulgaris</i> unless other nitrofurans or their metabolites are found together with SEM.
40053147	Fluorescent aptasensor for detection of Salmonella typhimurium using boric acid-functionalized terbium metal-organic framework and magnetic nanoparticles.	A fluorescent detection platform was designed using boric acid-functionalized terbium metal-organic framework (BA-Tb-MOF) and carboxyl-modified magnetic nanoparticles (MNPs) to identify Salmonella typhimurium (S. typhimurium) bacteria. Firstly, carboxyl-modified Fe<sub>3</sub>O<sub>4</sub>MNPs were coated with specific aptamer (Apt-MNPs) as the capture probe for S. typhimurium. Then, the Apt-MNPs were added to the bacterial suspension to facilitate the targeted binding. Subsequently, the fluorescent probe (BA-Tb-MOF) was introduced into this solution. The BA-Tb-MOF was strongly attached to the bacterial surface through interactions between BA and glycolipids on the bacterial cell walls, forming a stable complex. As the bacterial concentration increased, the fluorescence intensity of the solution progressively decreased due to the binding and removal of bacteria-Apt-MNPs/BA-Tb-MOF complexes through magnetic separation. Under optimum conditions, the concentration of S. typhimurium and the fluorescence intensity showed an inverse linear relationship within the range of 10<sup>1</sup>-10<sup>9</sup> CFU/mL, and the detection limit was 4 CFU/mL. The developed sensor showed high specificity against several other pathogenic bacteria such as E. coli, S. aureus, and P. aeruginosa. The developed fluorescence platform also successfully detected the S. typhimurium in drinking water and egg samples with satisfactory recoveries (83-98%). This strategy can be investigated further for the detection of S. typhimurium and other pathogens in food and clinical samples.
40053133	A comprehensive evaluation of Naftifine's efficacy and safety in treating dermatophyte infections; systematic review and meta-analysis.	Dermatophyte infections, including tinea pedis (athlete's foot), tinea corporis (ringworm), and tinea cruris (jock itch), are widespread fungal infections that significantly impact global health and quality of life. Naftifine, an allylamine antifungal agent, is noted for its potent fungicidal activity, targeting fungal cell membranes by inhibiting squalene epoxidase. Additionally, Naftifine has anti-inflammatory and antibacterial properties, enhancing its therapeutic potential. This systematic review and meta-analysis aims to comprehensively evaluate the efficacy and safety of Naftifine in treating tinea pedis, tinea corporis, and tinea cruris, focusing on clinical outcomes, cure rates, and adverse effects to provide a thorough understanding of its effectiveness in managing these infections. This meta-analysis followed the PRISMA guidelines and included randomized controlled trials (RCTs) assessing naftifine's efficacy and safety in treating tinea pedis, corporis, and cruris. A systematic search was conducted in major databases from inception until February 9th, 2024. Eligible studies were selected based on predefined inclusion criteria, and data were extracted and analyzed using RevMan software. Seven multicenter RCTs were included in the meta-analysis. Naftifine demonstrated superior efficacy compared to vehicle control in terms of complete cure rate (RR = 5.83, 95% CI [3.73 to 9.10]) with no significant heterogeneity (I2 = 0%), clinical improvement [RR = 1.55, 95% CI (1.21-2.00)], and treatment effectiveness [RR = 3.93, 95% CI (2.44-6.33)] for tinea pedis. Similarly, for tinea corporis and cruris, Naftifine demonstrated significant efficacy compared to vehicle control regarding complete cure rate, mycological cure rate, clinical improvement, and treatment effectiveness. However, there was no significant difference in adverse events between Naftifine and the vehicle across all three conditions. Naftifine is an effective topical treatment for tinea pedis, corporis, and cruris, with a favorable safety profile with no significant difference in adverse events compared to the vehicle.
40053044	Essential oils on the control of postharvest diseases of papaya.	Papaya is susceptible to fungal deterioration and the use of essential oils (EOs) emerges as a promising alternative to fungicides, which causes environmental and human health problems. To evaluate the antifungal activity of essential oils and their major constituents in controlling papaya pathogens, the following in vitro assessments were conducted: I) screening of seven EOs regarding the antifungal activity; II) determination of the minimum inhibitory concentration (MIC) of the most promising EOs; III) analysis of chemical composition of the most effective oils; and IV) evaluation of the antifungal potential of the major constituents both individually or in combination. The results showed that the EOs of cinnamon bark, oregano, clove basil, and rosemary pepper exhibited high antifungal activity against all studied fungi, with MIC values from 0.50 to 2.00 μL mL-1. The major constituents found in oregano EO were carvacrol, ρ-cymene, and thymol; in cinnamon bark EO, cinnamaldehyde, o-methoxy, and cinnamyl; in rosemary pepper EO, thymol, ρ-cymene, and caryophyllene; and in clove basil EO, eugenol, ρ-cymene, and caryophyllene. Regarding the antifungal activity of the EO constituents, the mixture of the three major demonstrated greater efficiency against the studied fungi. Using constituents represents an alternative for controlling postharvest diseases in papaya.
40052866	The impact of adverse weather events on cockroaches and flies, and the possible effects on disease.	Climate change is associated with an increase in adverse weather events such as heatwaves, drought, hurricanes and typhoons, floods and wildfires. These extreme weather events can disrupt public health infrastructure and can be detrimental to hygiene and sanitation practices, leading to knock-on effects on populations of vectors associated with disease transmission. Both the frequency and intensity of climate-related adverse weather events are predicted to increase, likely resulting in changes to vector dynamics and vector-human interactions, leading to an increased risk of disease transmission. Yet, a gap exists in our knowledge of the impact of these events on hygiene and associated pest-borne diseases. A growing body of research connects two groups of pests (domestic flies and cockroaches) that are linked with poor hygiene and sanitary conditions to mechanical disease transmission. We present a review of these specific vectors' population biology and behaviour, links with hygiene and sanitation and how pest populations and public health could be affected by adverse weather events. There is evidence that increased temperatures, extreme rainfall and flooding events are most likely to be associated with increased fly and cockroach populations and changes in the behaviour or activity of these insects, which could exacerbate the risks of disease transmission. Warmer temperatures accelerate their rates of reproduction, while heavy rainfall and flooding disrupt their habitats, driving them indoors. Other factors like habitat destruction, breakdown in healthcare system infrastructure, population displacement and altered pesticide use following an extreme weather event are predicted to influence insect populations and provide opportunities for increased human -pest contact. We highlight research gaps and provide recommendations for the improvement of current domestic and professional pest control products and strategies that might be employed to mitigate the impacts of adverse weather events on hygiene-related pests in a changing world.
40052667	Evaluation of the safety and effectiveness of combination therapy with 1% ivermectin solution in moderate to severe rosacea: a cohort study.	<b>Introduction.</b> Rosacea is a common chronic dermatological disease that negatively affects the quality of life of patients.<b>Hypothesis.</b> Combination therapy with 1% ivermectin solution alongside systemic treatment methods is more effective in reducing the severity of moderate to severe papulopustular rosacea symptoms compared with traditional treatment methods alone.<b>Aim.</b> This study is aimed at finding new approaches to the treatment of moderate and severe forms of rosacea.<b>Methodology.</b> This research compared the main group receiving ivermectin with a control group getting conventional treatment to assess the safety and efficacy of 1% ivermectin combination therapy in 70 individuals with moderate to severe rosacea. At weeks 2, 4 and 8, the dynamics of clinical symptoms were evaluated using a 4-point scale.<b>Results.</b> The use of combination therapy with ivermectin led to a more pronounced improvement in the clinical picture. Already at week 4, a 48-54% decrease in symptoms was recorded in the main group, while in the control group, it was only by 25-30%. By week 8, an almost complete reduction of the main manifestations was observed in the main group (78-88% decrease). Regression analysis confirmed that combination therapy with ivermectin was a key factor determining a more substantial clinical improvement, regardless of age, gender and the initial severity of the patient's condition. In addition, a much more pronounced decrease in the number of Demodex ticks was recorded in the main group. The effectiveness of combination therapy with ivermectin did not depend on the demographic or clinical characteristics of patients, which makes it a universal method of treating rosacea. No serious side effects have been reported in any patient receiving combination therapy, which indicates its safety.<b>Conclusion.</b> This approach can be a valuable addition to existing strategies for the treatment of this chronic dermatological disease.
40052623	The miRNA-275 Targeting RpABCG23L is Involved in Pyrethroid Resistance in the Bird Cherry-Oat Aphid, a Serious Agricultural Pest.	<i>Rhopalosiphum padi</i> is a global agricultural pest which had developed resistance to different insecticides. The ATP-binding cassette (ABC) transporter plays an important role in insecticide resistance. However, ABC transporters' role and regulatory mechanism in mediating <i>R. padi</i> 's response to pyrethroids are unclear. In this study, we found that <i>RpABCG23L</i> was significantly overexpressed in the pyrethroid-resistant strains of <i>R. padi</i>. Knockdown of <i>RpABCG23L</i> significantly increased the susceptibility of <i>R. padi</i> to lambda-cyhalothrin and bifenthrin. Luciferase reporter gene analysis showed that miR-275 binds to the <i>RpABCG23L</i> coding region and down-regulates its expression. Injection of miR-275 mimics significantly reduced <i>RpABCG23L</i> expression and increased <i>R. padi</i> susceptibility to lambda-cyhalothrin and bifenthrin, while miR-275 inhibitor injection enhanced <i>RpABCG23L</i> expression and increased tolerance to both insecticides. The results provide a theoretical basis for understanding the mechanism of miRNA-mediated pyrethroid resistance, and open up a new way for the development of miRNA-based biopesticides.
40052523	Cardiotoxicity and triazole pesticides: therapeutic options for a neglected heart disease.	NA
40052247	Preimaginal development of Aedes aegypti L. (Diptera: Culicidae) in brackish water gives rise to adult mosquitoes with thicker cuticles and greater insecticide resistance.	Aedes aegypti L. and Aedes albopictus Skuse mosquitoes (Diptera: Culicidae), the principal vectors of many human arboviral diseases, lay eggs and undergo preimaginal development in fresh water. They have recently been shown to also develop in brackish water in coastal areas. Previous findings showed that Ae. aegypti larvae developing in brackish water possessed thicker cuticles and greater larvicide resistance than larvae developing in fresh water. The present study compared cuticle ultrastructure, resistance to adulticides, and the activities of adulticide detoxifying enzymes in female mosquitoes emerging from fresh and brackish water-developing Ae. aegypti preimaginal stages. The results showed that brackish water-derived females possessed significantly thicker tarsal and abdominal cuticles compared to fresh water-derived females. Brackish water-derived Ae. aegypti females were also significantly more resistant to three different types of pyrethroids and malathion compared to fresh water-derived females. Corresponding reversal of cuticle changes and adulticide resistance when preimaginal salinity was reversed showed that preimaginal salinity determined both procuticle structure and adulticide resistance in brackish water-derived females. Compared with fresh water-derived Ae. aegypti females, brackish water-derived females had similar activities of the adulticide-detoxifying enzyme families of esterases and glutathione S-transferases and a modest increase in the activity of monooxygenases, all of which were lower than the threshold values attributed to resistance in field populations of Ae. aegypti. Reduced permeability of the thicker and remodelled cuticles in brackish water-derived Ae. aegypti females to adulticides is proposed to be mainly responsible for their greater resistance to different types of adulticides. Greater salinity tolerance of preimaginal stages, adult cuticle changes and higher larvicide and adulticide resistance are inherited properties of brackish water-developing Ae. aegypti that reverse in a few generations after transfer to fresh water. This is compatible with a role for epigenetic changes in the adaptation of Ae. aegypti to brackish water. Greater resistance of salinity-tolerant Ae. aegypti to adulticides and larvicides poses a hitherto unappreciated problem for controlling arboviral diseases, with attendant implications also for other mosquito-borne diseases.
40051538	Assessing trends in non-coverage bias in mobile phone surveys for estimating insecticide-treated net coverage: a cross-sectional analysis in Tanzania, 2007-2017.	Monitoring insecticide-treated net (ITN) coverage and use generally relies on household surveys which occur on a relatively infrequent basis. Because indicators of coverage are used to forecast the need for ITNs and aid in planning ITN distribution campaigns, higher frequency monitoring could be helpful to guide programme strategies. The use of mobile phone-based survey (MPS) strategies in low-income and middle-income countries has emerged as a rapid and comparatively inexpensive complement to large-scale population-based household surveys, considering the dramatic growth trend of mobile phone ownership.
40051450	Peer review of the pesticide risk assessment of the active substance pyraclostrobin.	The conclusions of the European Food Safety Authority (EFSA) following the peer review of the initial risk assessments carried out by the competent authorities of the rapporteur Member State Germany and co-rapporteur Member State Hungary for the pesticide active substance pyraclostrobin and the assessment of applications for maximum residue levels (MRLs) are reported. The context of the peer review was that required by Commission Implementing Regulation (EU) No 844/2012, as amended by Commission Implementing Regulation (EU) No 2018/1659. The conclusions were reached on the basis of the evaluation of the representative uses of pyraclostrobin as a fungicide and plant growth regulator on cereals (wheat, barley, oats, rye, triticale), maize (forage and grain) and potatoes. MRLs were assessed in sweet corn and fish. The reliable end points, appropriate for use in regulatory risk assessment and the proposed MRLs, are presented. Missing information identified as being required by the regulatory framework is listed. Concerns are reported where identified.
40050133	Removing autumn leaves in residential yards reduces the spring emergence of overwintering insects.	Seasonal fallen leaf removal is a common landscaping practice in urban ecosystems. Yet, we have little understanding of the practice's impact on overwintering arboreal arthropods that may use the habitat seasonally. To assess this yearly disturbance, we removed or retained fallen leaves in low and high-maintenance areas of pesticide-free residential yards in Maryland, USA. We recorded all individuals of 5 key aboveground arthropod taxa emerging over the following spring seasons and tracked environmental variables like belowground temperatures. Overall, leaf removal decreased the abundance of emerging arthropods by 17 %, with some taxa more negatively affected (moths and butterflies-45 %; beetles-24 %, spiders-up to 67 %) than others (flies, parasitic wasps). We further examined the impact of leaf removal on diversity and composition using two taxa important to land managers: (1) moths and butterflies as herbivores and pollinators and (2) solitary parasitic and predatory wasps as natural enemies of pests. Removing leaves reduced the diversity of moths and butterflies by about 40 %, changing community composition by decreasing the number of species that feed internally in leaves as larvae, overwinter as larvae, or overwinter in senesced leaves. Removal also altered beneficial parasitic wasp community composition, but not family diversity, with the most significant adverse effect on wasps in Eulophidae, a family specializing in parasitizing leaf-mining insects. Lastly, we used path analysis to explore how environmental variables around the overwintering site mediate moth and butterfly emergence patterns. While leaf removal led to more variation in spring soil temperatures, higher emergence was directly tied to greater leaf biomass and higher mean soil temperatures in high-maintenance yard areas with low canopy cover. Overall, a management strategy of retaining fallen leaves in yards may conserve insect biodiversity and associated services, increasing the ecological value of residential landscapes across two levels of management intensity.
40050071	Simultaneous Determination of Hormones in Botanical Dietary Supplements With Supramolecular Solvent-Based Extraction by HPLC-MS/MS.	Dietary supplements typically contain either natural products or synthetic chemicals. While botanical dietary supplements are often thought to be more natural and safer, they could still contain potentially harmful ingredients. Despite the detection of sex hormones in plants and soil, it is still worth examining if products made from plants contain them. In this study, simultaneous determination of 14 kinds of sex hormones in botanical dietary supplements was conducted by high performance liquid chromatography-tandem mass spectrometry (HPLC-MS/MS). A suitable sample pretreatment method is expected to extract and purify the sample in a single step when detected by HPLC-MS/MS, enabling it to be directly injected into the instrument. Herein, supramolecular solvent (SUPRAS), composed of n-hexanol, tetrahydrofuran (THF), and water, was employed to extract hormones from botanical dietary supplements. The effect of various parameters, including the composition of the supramolecular solvents, their dosage, and vortex time, on extraction efficiency was investigated. The results demonstrated that the 14 compounds exhibited excellent linearity over the concentration range of 0.5-100 µg·L<sup>-1</sup>, with determination coefficients exceeding 0.99. Recoveries were assessed at three levels using spiked samples, ranging from 75.6% to 115.8%, with relative standard deviations between 0.8% and 9.7%. This method was successfully applied to determine 14 sex hormones in botanical dietary supplements. Progesterone was detected in one sample at a concentration of 64 µg·kg<sup>-1</sup>. The SUPRAS method coupled with HPLC-MS/MS, was proved to be efficient, easy-to-operate, and sensitive for determining sex hormones in botanical dietary supplements.
40050030	Field-evolved resistance in Phthorimaea absoluta to abamectin: genetic foundations, female-linked traits, and cross-resistance pattern.	Phthorimaea absoluta (Meyrick) (Lepidoptera: Gelechiidae) poses a significant challenge in tomato cultivation owing to its increasing resistance to various insecticide classes. This study aimed to characterize the resistance of a field-collected P. absoluta population to abamectin, focusing on its genetic aspects and cross-resistance with other chemical groups, and monitoring the frequency of resistance in other populations.
40050013	Evaluating the biocontrol potential and whole genome sequencing of Pseudomonas fluorescens HT1: a promising agent against southern blight in Coptis chinensis.	Southern blight, caused by Sclerotium rolfsii, poses a formidable threat to the cultivation of Coptis chinensis, especially affecting both yield and crop quality. Given the environmental harm associated with chemical fungicides, microbial antagonists are emerging as a viable solution for plant disease management. This study aimed to identify bacterial strains with antagonistic properties against southern blight in Coptis chinensis and to evaluate their biocontrol capabilities.
40049996	Monitoring of resistance or susceptibility of Amblyomma mixtum (Acari: Ixodidae) to synthetic acaricides from Mexico.	In Mexico, a substantial challenge within cattle industry pertains to the widespread occurrence of Rhipicephalus microplus and Amblyomma mixtum infestation. Various acaricides compounds have been developed to manage these ticks infestation; however, their improper and frequent application has contributed to the emergence of resistant tick strains. However, there is a paucity of data specifically regarding the acaricide resistance status of A. mixtum. For this reason, the aim of this study was to monitor the susceptibility or resistance of A. mixtum to principal synthetic chemical acaricides used in control programme of A.mixtum and identify potential risk factors associated with A. mixtum resistant to ixodicides. Fully engorged adult female A. mixtum ticks were collected from cattle in twenty ranches. Larval packet test (LPT) and larval immersion test (LIT) were performed using discriminating doses (d.d) of ixodicides. The formulations tested were a Phenylpyrazole (fipronil), Organophosphates (coumaphos), Formamidine (amitraz) Synthetic Pyrethroids (cypermethrin) and Macrocyclic Lactones (ivermectin). The resulting phenotype was categorized as either resistant, probable resistant, or susceptible. A strain of A. mixtum collected from a cattle farm in the municipality of Las Choapas exhibited resistance to multiple acaricides, demonstrating diverse mortality levels at the d.d: fipronil (65.3 %), coumaphos (54.3 %), amitraz (52.4 %), and cypermethrin (35.5 %); except for ivermectin, where probable resistance was observed (90.8 %). A total of 50 % (10/20) of A. mixtum strains collected were resistant at least one acaricide evaluated. Furthermore, the strains of A. mixtum evaluated showed a higher frequency of resistance to amitraz. Also, only three strains assessed were susceptible to all acaricides tested. This crucial information will refine strategies for the effective control of ectoparasites.
40049910	Saponins in soil, their degradation and effect on soil enzymatic activities.	Saponins can be potential candidates for the development of safe biopesticides, due to their widely acknowledged insecticidal, fungicidal and nematicidal activity, but information on their effects on soil biological properties is still limited. This study aimed to investigate the short-term fate of saponins from Medicago sativa in soil and their dose-effect relationship with microbial biomass and selected enzyme activities in soils with different origin, physical and chemical properties. Microbial degradation of total saponins ranged from 46 % to 91 %, according to soil characteristics, within 28 days from their incorporation into the soil. Both saponin glycosidic chains and triterpenic aglycones were also microbially degraded, though by dynamics changing among the different soils. In all soils, M. sativa saponins significantly reduced microbial biomass at rates of 10 and 20 mg saponin mixture per g of soil. Microbial enzymatic activities were less affected as indicating an adaptive response of soil microbial communities to the presence of saponins.
40049501	pH-responsive nanoparticles for oral delivery of RNAi for sustained protection against Spodoptera exigua.	To enhance the RNAi efficiency of dsRNA against the Spodoptera exigua through a feeding method, we developed a pH-responsive nanoparticle, chitosan-polyethylene glycol-carboxyl (CS-PEG-COOH). This nanoparticle enhances RNAi efficiency by improving dsRNA stability in the midgut of S. exigua and can intelligently release dsRNA under alkaline conditions. Firstly, the CS-PEG-COOH carrier was prepared via cross-linking reactions, and the mass ratio of dsRNA to CS-PEG-COOH was obtained using electrophoretic mobility. The carrier composite materials were then characterized using isothermal titration calorimetry (ITC), transmission electron microscopy (TEM), atomic force microscopy (AFM), and Zeta potential analysis. The stability and delivery efficiency of the dsRNA/CS-PEG-COOH complex were then verified using electrophoretic mobility and fluorescence labeling methods. Finally, the RNAi efficiency and synergistic mechanism of the complex were analyzed using feeding methods and RNA-seq. The results show that CS-PEG-COOH (40.16 nm size, + 6.44 mV charge) forms a clustered complex with dsRNA through hydrogen bonding and hydrophobic interactions. CS-PEG-COOH significantly enhancing the stability and delivery efficiency of dsRNA in the midgut of S. exigua. Additionally, at pH > 8, dsRNA could be released from dsRNA/CS-PEG-COOH. The RNAi results showed that, dsRNA/CS-PEG-COOH could effectively inhibit the expression of the Acetylcholinesterase (Ace1 + Ace2) gene (65 %), and led to significantly increase mortality (51.82 %), a prolonged developmental period (25 %) and reduced egg production (22.02 %). The physiological and molecular synergistic mechanisms were revealed by RNA-seq analysis. The CS-PEG-COOH-loaded dsACE1 + dsACE2 led to down-regulation of genes related to drug metabolism, hormone synthesis, and stratum corneum biosynthesis, which inhibited insect growth and development. Overall, We developed an appropriate delivery method for dsRNA application in Lepidoptera, providing a basis for developing RNA pesticides with high efficiency and environmental safety.
40049439	Chlorpyrifos-oxon results in autophagic flux dysfunction contributing to neuronal apoptosis via a ROS/AMPK/CHOP activation pathway.	Chlorpyrifos (CPF) is a widely used organophosphate (OP) pesticide in agriculture and sanitation, known to elicit neurotoxic effects. Chlorpyrifos-oxon (CPO), a metabolite of CPF, is the primary neurotoxic agent, yet its mechanisms are less understood. In this study, we investigated the effects and underlying mechanisms of CPO-induced neurotoxicity. CPO exposure significantly induced cytotoxicity in Neuro-2a cells, alongside the activation of apoptosis, as evidenced by an increase in the apoptotic cell population, caspase-3 activity, and cleavage of caspaspe-3, -7, and PARP proteins. Furthermore, defective autophagy was observed in CPO-treated Neuro-2a cells, indicated by increased expression of Beclin-1, Atg5, LC3-II, and p62 proteins. 3-MA, an autophagy inhibitor, suppressed CPO-activated LC3-II and apoptotic marker proteins expression, but not p62. In contrast, chloroquine and bafilomycin A1, autophagic flux inhibitors, potentiated the CPO-induced elevation of LC3-II, p62, and cleaved caspase-3 and -7 protein levels. CPO exposure also upregulated CHOP protein expression. Transfection with CHOP-specific siRNA markedly reduced CHOP protein expression, autophagic flux dysfunction, and apoptosis. Additionally, CPO exposure significantly increased AMPKα phosphorylation and reactive oxygen species (ROS) generation. Antioxidant N-acetylcysteine (NAC), but not the AMPK inhibitor Compound C, effectively attenuated the CPO-induced ROS generation in neuronal cells, which was accompanied by the prevention of AMPKα activation, downstream CHOP expression, autophagic flux dysfunction, and apoptosis. Collectively, these findings suggest that CPO-induced neurotoxicity arises from autophagic flux dysfunction, contributing to apoptosis via the ROS-activated AMPK pathway, which regulates CHOP expression, ultimately leading to neuronal cell death. Targeting the ROS/AMPK/CHOP axis may offer a promising intervention to against CPO-induced neurotoxicity.
40049387	INTERPRETABLE MACHINE LEARNING UNVEILS KEY PREDICTORS AND DEFAULT VALUES IN AN EXPANDED DATABASE OF HUMAN IN VITRO DERMAL ABSORPTION STUDIES WITH PESTICIDES.	The skin is the main route of exposure to plant protection products for operators, workers, residents, and bystanders. Assessing dermal absorption is key for evaluating pesticide exposure. The initial approach to risk assessment involves using default dermal absorption values or applying read-across data from experimental results from different formulations. In this way, to support non-dietary pesticide risk assessment focused but not limited to Brazil, this project evaluated 759 GLP-compliant in vitro human skin dermal absorption studies covering 25 formulation types and 248 active substances at multiple concentrations using interpretable machine learning techniques. Bayesian Additive Regression Trees - BART method indicated that Log Pow and molecular weight have the highest importance when predicting dermal absorption; both parameters exhibit moderate interaction uncertainty within each other and with formulation groups water-based and organic-solvent based and with tested form (concentrates or dilutions). The default values for each formulation group were determined using the upper bound of a non-parametric confidence interval for a specified quantile, with calculations conducted via bootstrapping methods; the proposed values correspond to the upper limit of the 95% confidence interval for the 95<sup>th</sup> percentile: for concentrates, 10% for organic-solvent based, 4% for water-based and 3% for solid formulations. For dilutions, 42% for organic-solvent based, 37% for water-based and 39% for solid formulations. Organic-solvent based dermal absorption values from experimental data can be used as conservative surrogates for solid and water-based formulations. When no experimental data is available for higher spray dilutions of a given formulation type, a pro-rated correction is proposed to a 2 to 5-fold concentration difference, limited to the respective formulation group default value.
40049307	Contaminant-driven midgut histological damage in bees and other aculeate Hymenoptera: A quantitative review.	We present a review about histological sub-lethal effects due to anthropogenic contaminants on the midgut of bees and other aculeate hymenopterans. Contaminant types, damage types, and methodology were extracted and summarized from 74 published articles, and then quantitatively analyzed. We found that the Western honeybee (Apis mellifera) is by far the most widely used model. Contaminants have largely been tested under laboratory conditions, particularly insecticides and fungicides. Tissue-level damage (e.g., degradation of epithelium and of peritrophic membrane) were often detected together with cell-level damage (e.g., cell vacuolisation, karyorrhexis). Descriptive statistics and mixed models suggested that herbicides may cause a specific mix of alterations with an overall lower severity compared with other pesticides, while the combined use of light and electron microscopy seemed to detect more damage types. We claim for efforts to reduce biases in future studies on such histological effects, allowing their clearer use as markers of human activities.
40049250	Is there a link between exposure to pesticides and antibiotic resistance in Gram-negative bacteria isolated from Thai farmers?	The organophosphate pesticides have the potential to impact microbial diversity, but their influence on antibiotic resistance (AR) in bacteria remains understudied.
