pmid	title	abstract	label	text_label
17915515	Insecticide resistance in potential vector mosquitoes for West Nile virus in Japan.	Culex pipiens complex is the significant vector mosquito of West Nile virus. To take stock of the current situation of insecticide susceptibilities and design an ideal mosquito control strategy, we collected Culex pipiens pallens Coquillet, Culex pipiens form molestus Forskal, and Culex quinquefasciatus Say from fields in Japan and conducted bioassays for five larvicides (fenitrothion, temephos, etofenprox, diflubenzuron, and pyriproxyfen) by using a larval dipping method. Among five insecticides tested, obvious reduced susceptibilities were observed for etofenprox, which is the only pyrethroid compound registered as a larvicide in Japan. Twenty-two of 56 colonies exhibited a >10% survival rate at the etofenprox concentration of 5.7 microg/ml, which is a 10 times higher concentration of the working solution. The LC50 of a colony collected from Fukuoka prefecture for etofenprox exceeded 60 microg/ml (resistance ratio >2,307), and this colony also exhibited cross-resistance to other pyrethroids, permethrin (299-fold) and phenothrin (1,200-fold). The insect growth regulators diflubenzuron and pyriproxyfen were found to be sufficiently effective enough to control Culex larvae present, but decreased sensitivities to these insecticides were slightly detected in some colonies of Cx. p. form molestus collected from urban areas. Several etofenprox-resistant colonies of Cx. p. form molestus exhibited simultaneously decreased susceptibilities to other insecticides, including temephos, diflubenzuron, and pyriproxyfen.	1	pesticide
17958836	High in vitro efficacy of Nyda L, a pediculicide containing dimeticone.	BACKGROUND: The therapy of pediculosis remains a common problem in clinical practice. As resistance to commonly used chemical pediculicides is constantly increasing, there is a need for new effective compounds. STUDY DESIGN: The efficacy of Nyda L, a new pediculicide containing a high concentration of dimeticone, was assessed in an in vitro trial and compared with three reference products (Hedrin containing 4% dimeticone, Lyclear containing 1% permethrin, and Prioderm containing 1% malathion) and a negative control group. Head lice were collected from heavily infested patients in a resource-poor community in Northeast Brazil, where no resistance against pediculicides has been reported thus far. In each of the five groups, 50 adult fully vital lice were tested. We used a dip test (immersing head lice in the undiluted products for 3 min, washing off products after 20 min). Using predefined criteria for mortality, the lice were monitored at different points in time, for a period of 24 h. RESULTS: Nyda L and Prioderm killed all head lice already after 5 min. The efficacy of Nyda L was better than of Lyclear. Lice treated with Hedrin resurrected after several hours and did not show a significantly higher mortality compared with the control group after 24 h. CONCLUSION: Nyda L can be regarded as a very efficacious pediculicidal compound, killing all lice in vitro within 5 min.	1	pesticide
17978955	Leaching of seven pesticides currently used in cotton crop in Mato Grosso State-Brazil.	This study aimed to evaluate the leaching of pesticides and the applicability of the Attenuation Factor (AF) Model to predict their leaching. The leaching of carbofuran, carbendazim, diuron, metolachlor, alpha and beta endosulfan and chlorpyrifos was studied in an Oxisol using a field experiment lysimeter located in Dom Aquino-Mato Grosso. The samples of percolated water were collected by rain event and analyzed. Chemical and physical soil attributes were determined before pesticide application to the plots. The results showed that carbofuran was the pesticide that presented a higher leaching rate in the studied soil, so was the one representing the highest contamination potential. From the total carbofuran applied in the soil surface, around 6% leached below 50 cm. The other pesticides showed lower mobility in the studied soil. The calculated values to AF were 7.06E-12 (carbendazim), 5.08E-03 (carbofuran), 3.12E-17 (diuron), 6.66E-345 (alpha-endosulfan), 1.47E-162 (beta-endosulfan), 1.50E-06 (metolachlor), 3.51E-155 (chlorpyrifos). AF Model was useful to classify the pesticides' potential for contamination; however, that model underestimated pesticide leaching.	1	pesticide
17978956	Biodegradation of the herbicide glyphosate by filamentous fungi in platform shaker and batch bioreactor.	The biodegradation conducted by microorganisms on herbicide glyphosate (N-phosphonomethylglycine) was investigated. Five strains of filamentous fungi belonging to the Fusarium genre were grown on Czapeck medium without phosphorous and supplemented with the addition of glyphosate. The assays were conducted to determine the ability of use as a phosphorous source, the inhibition caused by presence of herbicide, and the biodegradation in shaker and bioreactor by Fusarium strains. It was observed that the herbicide did not show any negative effect on microrganisms by quantity of the biomass. Among the strains tested, no inhibition was noted by the addition of glyphosate even at a high concentration. All strains studied were able to biodegrade it and use the herbicide as a phosphorous source. The formation of consortium was not better than the strains tested in pure culture. The biodegradation in the bioreactor was better than in the shaker. However, there wasn't any influence on biodegradation rate by changing the amount of oxygen in the system.	1	pesticide
17985354	Fast determination of herbicides in waters by ultra-performance liquid chromatography/tandem mass spectrometry.	A rapid multiresidue method for the analysis of more than 40 herbicides (such as simazine, terbuthylazine and diuron) in waters has been developed and validated by ultra-performance liquid chromatography coupled to tandem mass spectrometry (UPLC/MS/MS). Prior to chromatographic determination, the samples were extracted using a solid-phase extraction procedure. The analysis was performed on an Acquity UPLC BEH C(18) column using a gradient elution profile and a mobile phase consisting of methanol and an aqueous solution of formic acid (0.01%). Other chromatographic and MS/MS parameters were optimised in order to improve selectivity and sensitivity of the analytes. The analytes were detected using electrospray ionisation (ESI)-MS/MS in positive ion mode with multiple reaction monitoring (MRM), optimising parameters such as voltage cone, capillary voltage, source and desolvation temperature, and desolvation and cone gas flow. The optimised method provides a rapid separation (less than 10 min) of the selected herbicides in the assayed matrices, and it was validated by the analysis of spiked blank matrix samples. Good linearity was obtained and the repeatability of the method was less than 20% for the lowest calibration point. The limits of detection ranged from 0.002 to 0.02 microg/L, and the limits of quantification from 0.005 to 0.05 microg/L, which were below the values specified by the European Union. Finally, the method was successfully applied to real environmental samples from Andalusia (southern Spain). Terbuthylazine, simazine, atrazine desisopropyl and desethyl terbuthylazine were the herbicides most frequently found in water samples.	1	pesticide
18044492	Fine-scale spatial variation of persistent organic pollutants in bottlenose dolphins (Tursiops truncatus) in Biscayne Bay, Florida.	Bottlenose dolphins (Tursiops truncatus) are long-term residents and apex predators in southeast U.S. estuaries and are vulnerable to bioaccumulation of persistent organic pollutants (POPs). Dart biopsy samples were collected from 45 dolphins in Biscayne Bay (Miami, FL), 34 of which were matched using fin markings to a photo identification catalogue. Blubber samples were analyzed for 73 polychlorinated biphenyl (PCB) congeners, six polybrominated diphenyl ether (PBDE) congeners, and organochlorine pesticides including dichloro-diphenyl-trichloroethane (DDT) and metabolites, chlordanes, and dieldrin. Total PCBs (sigma 73PCBs) were present in the highest concentrations and were 5 times higher in males with sighting histories in the northern, metropolitan area of Biscayne Bay than males with sighting histories in the southern, more rural area [geometric mean: 43.3 (95% confidence interval: 28.0-66.9) vs 8.6 (6.3-11.9) microg/g wet mass, respectively]. All compound classes had higher concentrations in northern animals than southern. The differences in POP concentrations found on this small geographic scale demonstrate that differential habitat use can strongly influence pollutant concentrations and should be considered when interpreting bottlenose dolphin POP data. The PCB concentrations in northern Bay dolphins are high as compared to other studies of estuarine dolphins and may place these animals at risk of reproductive failure and decreased immune function.	1	pesticide
18061672	Influence of exposure scenario on pesticide toxicity in the midge Kiefferulus calligaster (Kieffer).	"In aquatic environments, many factors determine the overall impact of a toxic event, constituting ""exposure scenarios"" that must be understood so that risk assessment strategies can be successfully applied. In this work, an experimental design was planned to investigate the influence of the organism age, duration of exposure and subsequent recovery period (after cessation of toxic exposure) on chlorpyrifos or carbendazim toxicity to Kiefferulus calligaster. The endpoints studied were cholinesterase (ChE) activity and glutathione S-transferase (GST) activity. The influence of age and exposure time and the existence of recovery depend on the chemical and the biomarkers tested, suggesting that no general rule can be applied when trying to assess overall toxicity of pesticides and that detailed knowledge has to be acquired on a case-to-case basis."	1	pesticide
18067946	Partitioning of hydrophobic organic compounds within soil-water-surfactant systems.	Understanding the partitioning of hydrophobic organic compounds (HOCs) within soil-water-surfactant systems is key to improving the use of surfactants for remediation. The overall objective of this study was to investigate the soil properties that influence the effectiveness of surfactants used to remediate soil contaminated with hydrophobic pesticides, as an example of a more general application for removing strongly sorbing HOCs from contaminated soils via in-situ enhanced sorption, or ex-situ soil washing. In this study, the partitioning of two commonly used pesticides, atrazine and diuron, within soil-water-surfactant systems was investigated. Five natural soils, one nonionic surfactant (Triton-100 (TX)) and one cationic surfactant (benzalkonium chloride (BC)) were used. The results showed that the cation exchange capacity (CEC) is the soil property that controls surfactant sorption onto the soils. Diuron showed much higher solubility enhancement than atrazine with the micelles of either surfactant. Within an ex-situ soil washing system, TX is more effective for soils with lower CEC than those with higher CEC. Within an in-situ enhanced sorption zone, BC works significantly better with more hydrophobic HOCs. The HOC sorption capacity of the sorbed surfactant (K(ss)) was a non-linear function of the amount of surfactant sorbed. For the cationic surfactant (BC), the maximal K(ss) occurred when around 40% of the total CEC sites in the various soils were occupied by sorbed surfactant. Below a sub-saturation sorption range (~20 g/kg), under the same amount of BC sorbed, a soil with lower CEC tends to have higher K(ss) than the one with higher CEC.	1	pesticide
18069656	Suitability of two laboratory testing methods to evaluate the side effects of pesticides on Typhlodromus pyri Scheuten (Acari: Phytoseiidae).	BACKGROUND: Laboratory results of the French ANPP/CEB guideline No. 167 and IOBC/WPRS Ring Testing Group methods for testing the side effects of pesticides on the predatory mite Typhlodromus pyri Scheuten were compared with respect to their suitability to evaluate the toxicity of three pesticides. RESULTS: Results obtained with the ANPP/CEB guideline allow the demonstration of significant differences between two slightly toxic products, a dichlofluanid 500 g kg(-1) kWP (Euparen) 50WP) and a quinoxyfen 250 g L(-1) SCC (Legend), and a highly toxic cymoxanil 60/mancozeb 200/folpet 275 g kg(-1) WP [Remiltine F Pepite) (RFP)], on the basis of bioassays conducted in the laboratory. In contrast, results obtained with the IOBC/WPRS method classified all three as harmful. CONCLUSION: The evaluation of the toxicity of RFP revealed that the concentration, the quantity of the wet deposit and the food source used in the IOBC/WPRS method maximise the toxicity, in comparison with those used in the ANPP/CEB protocol. Valid criteria in controls were all respected in the ANPP/CEB tests but not in the IOBC/WPRS samples. This result revealed difficulties related to the use of the IOBC/WPRS method in laboratories.	1	pesticide
18069659	Herbicides, glyphosate resistance and acute mammalian toxicity: simulating an environmental effect of glyphosate-resistant weeds in the USA.	BACKGROUND: With the emergence of glyphosate-resistant (GR) weeds, the environmental consequences of alternatives to GR technology are of increasing importance. A well-known acute mammalian toxicity measure, the LD(50) dose for rats, is used to assess one potential environmental impact of the loss of GR technology. A new dataset with this index is used to estimate and simulate the effects for corn, soybeans and cotton. RESULTS: With conventional tillage it is found that the use of GR seeds reduces the number of LD(50) doses applied per hectare by 17-98% depending on crop. With no-till, the use of GR seeds reduces LD(50) doses only in corn. If farmers switch to conventional seeds because of GR weeds but maintain the same tillage practice, the present simulations suggest that LD(50) doses could increase by as much as 100 LD(50) doses per hectare in soybeans, and 500 LD(50) doses per hectare in cotton, or 11.4 and 19.8% respectively. CONCLUSIONS: This is the first study to use field-level data to assess GR technology with a mammalian toxicity environmental indicator. It has been found that GR crops have a positive environmental effect, and that alternatives to GR technology increase toxicity.	1	pesticide
18177342	Effects of possible endocrine disruptors on MyD88-independent TLR4 signaling.	Endocrine disrupting chemicals (EDCs) may potentially worsen infectious diseases because EDCs disturb human immune function by interfering with endocrine balance. To evaluate the influence of EDCs on the innate immune function of macrophages, we investigated the effects of 37 possible EDCs on lipopolysaccharide-induced activation of the IFN-beta promoter. Alachlor, atrazine, benomyl, bisphenol A, carbaryl, diethyl phthalate, dipropyl phthalate, kelthane, kepone, malathion, methoxychlor, octachlorostyrene, pentachlorophenol, nonyl phenol, p-octylphenol, simazine and ziram all inhibited the activation. Kepone and ziram showed strong inhibitory effects. Aldicarb, amitrole, benzophenone, butyl benzyl phthalate, 2,4-dichlorophenoxy acetic acid, dibutyl phthalate, 2,4-dichlorophenol, dicyclohexyl phthalate, diethylhexyl adipate, diethylhexyl phthalate, dihexyl phthalate, di-n-pentyl phthalate, methomyl, metribuzin, nitrofen, 4-nitrotoluene, permethrin, trifluralin, 2,4,5-trichlorophenoxyacetic acid and vinclozolin had no significant effects at 100 muM. These results indicate that some agrochemicals and resin-related chemicals may potentially inhibit macrophage function, which suggests that endocrine disruptors may influence the development of infectious diseases.	1	pesticide
18185947	Contaminant concentrations and histopathological effects in Sacramento splittail (Pogonichthys macrolepidotus).	Sacramento splittail (Pogonichthys macrolepidotus) is a species of special concern in California, due to multiple anthropogenic stressors. To better understand the potential impact of contaminant exposure, adult splittail were captured from the Sacramento-San Joaquin River Delta (California, USA) and analyzed for histopathology and contaminant exposure. Organochlorine contaminants (PCBs, DDTs, dieldrin, chlordanes, and PBDEs) and trace metals (Ag, As, Cd, Co, Cr, Cu, Fe, Mn, Mo, Ni, Pb, Se, Sn, V, and Zn) were detected in the tissues of all fish. In many samples, human health screening values were exceeded for PCBs (83 of 90 samples), DDTs (32 samples), and dieldrin (37 samples). In contrast, thresholds for fish effects were rarely exceeded. Histopathological analysis indicated the presence of macrophage aggregates in gonads, kidneys, and liver and a high incidence of liver abnormalities. In the liver, observed effects were often moderate to severe for glycogen depletion (55 of 95 fish), lipidosis (hepatocellular vacuolation; 51 fish), and cytoplasmic inclusion bodies (33 fish). Correlations between histopathology and tissue contaminant concentrations were weak and inconsistent. Significant correlations were observed between histopathology indicators and reductions in fish size, body condition, lipid content, and liver weight. These results suggest that splittail histopathology varies as a function of health and nutritional status, rather than exposure to legacy organic and metal pollutants.	1	pesticide
18192751	Synthesis and characterization of a propazine imprinted polymer for the extraction of triazines herbicides.	A MIP (molecularly imprinted polymer) was synthesized and evaluated for its use as sorbent for solid phase extraction (MISPE) of common used triazines (atrazine and terbuthylazine) and their widespread metabolites (desethyl-atrazine and desethyl-terbuthylazine) in water samples. MIP was produced by bulk polymerisation using methacrylic acid as functional monomer, ethylene glycol dimethacrylate as cross-linker, propazine as template and toluene as porogen solvent. Different washing methods of the synthesized polymer were evaluated. Soxhlet extraction provided the best results with a residual concentration of propazine, ranging from 0.78 to 2.86 mug for 1 g of polymer. Capacity factor was calculated using a 5 cm HPLC column filled with MIP and NIP (Not Imprinted Polymer): data extrapolation indicated a log Kw of 4.3 for MIP and a log Kw of 3.5 for NIP. Also frontal analyses confirmed a different behaviour of the two polymers. By comparing the recovery efficiency of MIP with that of traditional LiChrolut EN cartridge in the extraction of a River Po water sample, the results confirmed the reliability of this new technique for the analysis of herbicide compounds.	1	pesticide
18202883	Distribution of pesticides, PAHs, PCBs, and bioavailable metals in depositional sediments of the lower Missouri River, USA.	The lower Missouri River was studied to determine the distribution of selected persistent organic pollutants and bioavailable metals in depositional sediments. Nineteen sites between Omaha, Nebraska and Jefferson City, Missouri were sampled. This stretch of the river receives point-source and non-point-source inputs from industrial, urban, and agricultural activities. As part of an ecological assessment of the river, concentrations of 29 legacy organochlorine pesticides (OC pesticides), including chlordanes, DDTs, and hexachlorocyclohexanes; a select list of current-use pesticides, including trifluralin, diazinon, chlorpyrifos, and permethrin, polycyclic aromatic hydrocarbons (PAHs), polychlorinated biphenyls (PCBs), divalent metals (copper, nickel, zinc, cadmium, and lead), and polybrominated diphenyl ethers (PBDEs) were determined. Concentrations (dry weight basis) of OC pesticides in the sediments were less than 1 ng/g, with the exception of the backwater sediment collected from the mouth of the Blue River in the Kansas City metropolitan area, which contained up to 20 ng/g total chlordane, 8.1 ng/g p,p'-DDE, 1.5 ng/g lindane, 4.8 ng/g dieldrin, and 3 ng/g endrin. Concentrations of chlorpyrifos and permethrin ranged from less than 1 ng/g to 5.5 ng/g and 44 ng/g, respectively. Concentrations of PCBs ranged from less than 11 ng/g to 250 ng/g, with the Blue River and Sibley sediments containing 100 and 250 ng/g total PCBs, respectively. Concentrations of total PAHs at 17 of the 19 sites ranged from 250 to 700 ng/g, whereas the Riverfront and Blue River sites in Kansas City contained 1100 ng/g and nearly 4000 ng/g, respectively. Concentrations of the metals did not vary significantly among most sites; however, the Blue River site contained elevated concentrations of zinc (104 microg/g), cadmium (0.7 microg/g), and lead (34 microg/g) compared to the other sites. The moderately high concentrations of acid-volatile sulfide in the sediments suggest a low potential for metal toxicity to benthic organisms along this reach of the Missouri River. The depositional area sediments contained concentrations of the targeted persistent organic chemicals and metals that were below published probable effect level concentrations.	1	pesticide
18206347	Neurobehavioral toxicology of pyrethroid insecticides in adult animals: a critical review.	Pyrethroids are pesticides with high selectivity for insects. In order to identify strengths and gaps in the database for pyrethroid neurobehavioral toxicology, we have critically analyzed the data from peer-reviewed literature. This review includes dose-response data that have been recently generated demonstrating consistent findings for low-dose, acute, oral exposure to pyrethroids in small rodents. All pyrethroids tested (i.e., about twenty compounds), regardless of structure, produce a decrease in motor activity in a variety of test protocols. The range of relative potencies varies more than two orders of magnitude, and thresholds for motor activity were found well below doses that produce overt signs of poisoning. Six compounds (allethrin, permethrin, cis-permethrin, deltamethrin, cypermethrin, and fenvalerate) impair schedule-controlled operant responding, seven compounds (pyrethrum, bifenthrin, S-bioallethrin, permethrin, beta-cyfluthrin, cypermethrin, and deltamethrin) decrease grip strength, and two compounds (deltamethrin and alpha-cypermethrin) produce incoordination using the rotarod. In addition, while compounds lacking an alpha-cyano group (e.g., cismethrin, permethrin, bifenthrin) induce an increase in acoustic-evoked startle response amplitude, cyano compounds (e.g., deltamethrin, cypermethrin, cyfluthrin) produce the opposite outcome. Other endpoints (e.g., tremor intensity, sensory response) have been only occasionally explored. A synthesis of the neurobehavioral evidence relating to the action of pyrethroids indicates that some differences in the experimental findings across compounds are also present in the low-effective dose range. For risk assessment purposes, a strategy that takes into account data from an array of neurobehavioral endpoints is needed to capture the heterogeneity of pyrethroid-induced adverse effects and accurately inform policy decisions.	1	pesticide
18211903	Escherichia coli YqhD exhibits aldehyde reductase activity and protects from the harmful effect of lipid peroxidation-derived aldehydes.	Evidence that Escherichia coli YqhD is involved in bacterial response to compounds that generate membrane lipid peroxidation is presented. Overexpression of yqhD results in increased resistance to the reactive oxygen species-generating compounds hydrogen peroxide, paraquat, chromate, and potassium tellurite. Increased tolerance was also observed for the lipid peroxidation-derived aldehydes butanaldehyde, propanaldehyde, acrolein, and malondialdehyde and the membrane-peroxidizing compound tert-butylhydroperoxide. Expression of yqhD was also associated with changes in the concentration of intracellular peroxides and cytoplasmic protein carbonyl content and with a reduction in intracellular acrolein levels. When compared with the wild type strain, an yqhD mutant exhibited a sensitive phenotype to all these compounds and also augmented levels of thiobarbituric acid-reactive substances, which may indicate an increased level of lipid peroxidation. Purified YqhD catalyzes the in vitro reduction of acetaldehyde, malondialdehyde, propanaldehyde, butanaldehyde, and acrolein in a NADPH-dependent reaction. Finally, yqhD transcription was induced in cells that had been exposed to conditions favoring lipid peroxidation. Taken together these results indicate that this enzyme may have a physiological function by protecting the cell against the toxic effect of aldehydes derived from lipid oxidation. We speculate that in Escherichia coli YqhD is part of a glutathione-independent, NADPH-dependent response mechanism to lipid peroxidation.	1	pesticide
18218755	Alfalfa containing the glyphosate-tolerant trait has no effect on feed intake, milk composition, or milk production of dairy cattle.	The objective of this experiment was to assess if feeding glyphosate-tolerant alfalfa affects feed intake, milk composition, or milk production of dairy cows. One alfalfa (Medicago sativa), variety expressing the CP4 EPSPS protein and grown in southeastern Washington State was harvested at the late vegetative stage as hay. Three commercial conventional varieties of alfalfa hay of similar nutrient composition and harvested in the same geographic region were fed to cows as controls. The commercial hays were selected to be similar in crude protein [18% of dry matter (DM)] and neutral detergent fiber (40% of DM) to the glyphosate-tolerant hay. Sixteen multiparous Holstein cows were fed diets containing alfalfa hay (39.7% of diet DM) from either the glyphosate-tolerant alfalfa, or 1 of the 3 conventional varieties. Diets contained at least 15.7% crude protein and 29% neutral detergent fiber. Experimental design was a replicated 4 x 4 Latin square. Periods were 28 d and feed intake, milk yield, and milk composition were summarized over the last 14 d of each period. Daily milk yield (38.0 kg) and 4% fat-corrected milk (34.7 kg) were not affected by treatment. Milk fat (3.44%) and milk true protein (2.98%) were also not affected by source of hay. Milk lactose (4.72%) and soldis-not-fat (8.5%) did not differ due to treatment. Dry matter intake was similar across treatments (24.4 kg/d). These results are consistent with data from feeding trials with other glyphosate-tolerant crops and previously reported compositional comparisons of glyphosate-tolerant alfalfa with controls. Milk production, milk composition, feed intake, and feed efficiency were not affected by feeding diets that contained nearly 40% glyphosate-tolerant alfalfa hay to lactating dairy cows.	1	pesticide
18234487	An impedimetric immunosensor based on interdigitated microelectrodes (IDmicroE) for the determination of atrazine residues in food samples.	A novel impedimetric immunosensor for atrazine detection has been developed. The immunosensor is based on an array of interdigitated micro-electrodes (IDmicroE) and immunoreagents specifically developed to detect this pesticide. Immunochemical determination of atrazine is possible without the use of any label. An atrazine-haptenized protein was covalently immobilized on the surface of the interdigitated mu-electrodes area (interdigits space) previously activated with (3-glycidoxypropyl)trimethoxysilane. Before, the gold electrodes were blocked using N-acetylcysteamine to prevent non-specific adsorptions. All biofunctionalization steps were characterized by chemical affinity methods and impedance spectroscopy. Immunosensors measures are made by exposing the sensor to solutions containing a mixture of the analyte and the specific antibody. With this configuration, the immunosensor detects atrazine with a limit of detection of 0.04 microg L(-1) without the use of any label. The potential of the immunosensor to analyze pesticide residues in complex sample matrices, such as red wine, has been evaluated. The results shown that after solid-phase extraction atrazine can be determined in this type of sample with a limit of detection of 0.19 microg L(-1), far below the Maximum Residue Level (MRL) established by EC for residues of this herbicide in wine.	1	pesticide
18243543	Degradation of the fungicide carbendazim in aqueous solutions with UV/TiO(2) process: optimization, kinetics and toxicity studies.	"An attempt was made to investigate the potential of UV-photocatalytic process in the presence of TiO(2) particles for the degradation of carbendazim (C(9)H(9)N(3)O(2)), a fungicide with a high worldwide consumption but considered as a ""priority hazard substance"" by the Water Framework Directive of the European Commission (WFDEC). A circulating upflow photo-reactor was employed and the influence of catalyst concentration, pH and temperature were investigated. The results showed that degradation of this fungicide can be conducted in the both processes of only UV-irradiation and UV/TiO(2); however, the later provides much better results. Accordingly, a degradation of more than 90% of fungicide was achieved by applying the optimal operational conditions of 70 mgL(-1) of catalyst, natural pH of 6.73 and ambient temperature of 25 degrees C after 75 min irradiation. Under these mild conditions, the initial rate of degradation can be described well by the Langmuir-Hinshelwood kinetic model. Toxicological assessments on the obtained samples were also performed by measurement of the mycelium growth inhibition of Fusarium oxysporum fungus on PDA medium. The results indicate that the kinetics of degradation and toxicity are in reasonably good agreement mainly after 45 min of irradiation; confirming the effectiveness of photocatalytic process."	1	pesticide
18248566	Dynamics of insecticide resistance in the malaria vector Anopheles gambiae s.l. from an area of extensive cotton cultivation in Northern Cameroon.	OBJECTIVE: To explore temporal variation in insecticide susceptibility of Anopheles gambiae s.l. populations to the four chemical groups of insecticides used in public health and agriculture, in close match with the large-scale cotton spraying programme implemented in the cotton-growing area of North Cameroon. METHODS: Mosquito larvae were collected in 2005 before (mid June), during (mid August) and at the end (early October) of the cotton spraying programme. Larvae were sampled in breeding sites located within the cotton fields in Gaschiga and Pitoa, and in Garoua, an urban cotton-free area that served as a control. Insecticide susceptibility tests were carried out with 4% DDT (organochlorine), 0.4% chlorpyrifos methyl (organophosphate), 0.1% propoxur (carbamate), 0.05% deltamethrin and 0.75% permethrin (pyrethroids). RESULTS: Throughout the survey, An. gambiae s.l. populations were completely susceptible to carbamate and organophosphate, whereas a significant decrease of susceptibility to organochlorine and pyrethroids was observed during spraying in cotton-growing areas. Tolerance to these insecticides was associated with a slight increase of knockdown times compared to the reference strain. Among survivor mosquitoes, the East and West African Kdr mutations were detected only in two specimens of An. gambiae s.s. (n = 45) and not in Anopheles arabiensis (n = 150), suggesting metabolic-based resistance mechanisms. CONCLUSIONS: Environmental disturbance due to the use of insecticides in agriculture may provide local mosquito populations with the enzymatic arsenal selecting tolerance to insecticides.	1	pesticide
18268312	Mitigation assessment of vegetated drainage ditches for collecting irrigation runoff in California.	Widespread contamination of California water bodies by the organophosphate insecticides diazinon and chlorpyrifos is well documented. While their usage has decreased over the last few years, a concomitant increase in pyrethroid usage (e.g., permethrin) (replacement insecticides) has occurred. Vegetated agricultural drainage ditches (VADD) have been proposed as a potential economical and environmentally efficient management practice to mitigate the effects of pesticides in irrigation and storm runoff. Three ditches were constructed in Yolo County, California for a field trial. A U-shaped vegetated ditch, a V-shaped vegetated ditch, and a V-shaped unvegetated ditch were each amended for 8 h with a mixture of diazinon, permethrin, and suspended sediment simulating an irrigation runoff event. Water, sediment, and plant samples were collected spatially and temporally and analyzed for diazinon and permethrin concentrations. Pesticide half-lives were similar between ditches and pesticides, ranging from 2.4 to 6.4 h. Differences in half-distances (distance required to reduce initial pesticide concentration by 50%) among pesticides and ditches were present, indicating importance of vegetation in mitigation. Cis-permethrin half-distances in V ditches ranged from 22 m (V-vegetated) to 50 m (V-unvegetated). Half-distances for trans-permethrin were similar, ranging from 21 m (V-vegetated) to 55 m (V-unvegetated). Diazinon half-distances demonstrated the greatest differences (55 m for V-vegetated and 158 m for V-unvegetated). Such economical and environmentally successful management practices will offer farmers, ranchers, and landowners a viable alternative to more conventional (and sometimes expensive) practices.	1	pesticide
18273882	Glyphosate: a once-in-a-century herbicide.	Since its commercial introduction in 1974, glyphosate [N-(phosphonomethyl)glycine] has become the dominant herbicide worldwide. There are several reasons for its success. Glyphosate is a highly effective broad-spectrum herbicide, yet it is very toxicologically and environmentally safe. Glyphosate translocates well, and its action is slow enough to take advantage of this. Glyphosate is the only herbicide that targets 5-enolpyruvyl-shikimate-3-phosphate synthase (EPSPS), so there are no competing herbicide analogs or classes. Since glyphosate became a generic compound, its cost has dropped dramatically. Perhaps the most important aspect of the success of glyphosate has been the introduction of transgenic, glyphosate-resistant crops in 1996. Almost 90% of all transgenic crops grown worldwide are glyphosate resistant, and the adoption of these crops is increasing at a steady pace. Glyphosate/glyphosate-resistant crop weed management offers significant environmental and other benefits over the technologies that it replaces. The use of this virtually ideal herbicide is now being threatened by the evolution of glyphosate-resistant weeds. Adoption of resistance management practices will be required to maintain the benefits of glyphosate technologies for future generations.	1	pesticide
18284743	Detection and evolution of resistance to the pyrethroid cypermethrin in Helicoverpa zea (Lepidoptera: Noctuidae) populations in Texas.	The bollworm, Helicoverpa zea (Boddie), is a key pest of cotton in Texas. Bollworm populations are widely controlled with pyrethroid insecticides in cotton and exposed to pyrethroids in other major crops such as grain sorghum, corn, and soybeans. A statewide program that evaluated cypermethrin resistance in male bollworm populations using an adult vial test was conducted from 2003 to 2006 in the major cotton production regions of Texas. Estimated parameters from the most susceptible field population currently available (Burleson County, September 2005) were used to calculate resistance ratios and their statistical significance. Populations from several counties had statistically significant (P < or = 0.05) resistance ratios for the LC(50), indicating that bollworm-resistant populations are widespread in Texas. The highest resistance ratios for the LC(50) were observed for populations in Burleson County in 2000 and 2003, Nueces County in 2004, and Williamson and Uvalde Counties in 2005. These findings explain the observed pyrethroid control failures in various counties in Texas. Based on the assumption that resistance is caused by a single gene, the Hardy-Weinberg equilibrium formula was used for estimation of frequencies for the putative resistant allele (q) using 3 and 10 microg/vial as discriminatory dosages for susceptible and heterozygote resistant insects, respectively. The influence of migration on local levels of resistance was estimated by analysis of wind trajectories, which partially clarifies the rapid evolution of resistance to cypermethrin in bollworm populations. This approach could be used in evaluating resistance evolution in other migratory pests.	1	pesticide
18295220	Micro-scale membrane extraction of glyphosate and aminomethylphosphonic acid in water followed by high-performance liquid chromatography and post-column derivatization with fluorescence detector.	A carrier-mediated supported liquid membrane micro-extraction using single hollow fiber membrane suitable for the determination of the herbicide glyphosate and its main metabolite aminomethylphosphonic acid in water is reported. A solution of 0.20 M Aliquat-336, a cationic carrier, in di-n-hexyl ether was selected as the supported liquid. A 20 microL of 1.0 M potassium chloride as the acceptor phase was filled in the membrane lumen. The membrane was immersed in a 20 mL of pH 9.0 sample solution. After 60-min extraction, the acceptor phase was analyzed by high-performance liquid chromatography with post-column derivatization. The enrichment factors were found to be 853 and 136 for glyphosate and aminomethylphosphonic acid, respectively. The method detection limits are 0.22 microg/L for glyphosate and 3.40 microg/L for aminomethylphosphonic acid. The procedure was validated and showed good accuracy and precision over a large linear dynamic range. The validated method was tested for the analysis of both analytes in spiked groundwater with good success.	1	pesticide
