pmid	title	abstract	label	text_label
1306993	[Laboratory study on the immediate and persistent insecticide activity of the pyrethroid lambda-cyhalothrin on nymphs of IV instar Triatoma infestans].	Lambda-cyhalothrin (LCT) is a new broad-spectrum synthetic pyrethroid insecticide with efficient immediate and persistent activity against a great variety of arthropods harmful both to human and animal health and to vegetal production. In many countries this insecticide has been successfully used in the control of infectious diseases vectors, such as mosquitoes, triatomine bugs (transmitters of Trypanosoma cruzi, agent of Chagas' disease) and other arthropods. In order to test the immediate and persistent activity of LCT under laboratory conditions (27 degrees C and 75-80% humidity) on laboratory reared Triatoma infestans--the most resistant instar of this insect to the commonest insecticides used--a series of six experiments was performed in 1-year period. Previous to experiments, the interior surface (400 cm2) of 36 specially manufactured cardboard boxes was uniformly sprayed with 2 ml of the following substrates: 12 with 0.6% LCT suspension, 12 with 1.0% LCT suspension and 12 with water (controls). Twenty four hours, 30 - 90 - 150 - 270 and 360 days later, in two pairs of each six boxes, lots of 10 T. infestans IV nymphs were deposited inside of them. In each of the six experiments, daily observations of the conditions of the insects (unaffected, affected in terms of various grades of progressive uncoordination, or dead) after exposure to the insecticide were performed to end with the register of these conditions 96 hours later. Moreover, after 7 and 10 days of exposure in the immediate and persistent effect of LCT respectively a 100% of mortality was verified.(ABSTRACT TRUNCATED AT 250 WORDS)	1	pesticide
1315139	Mechanisms of aldehyde-induced bronchial reactivity: role of airway epithelium.	To investigate the relative irritant potencies of inhaled aldehydes, guinea pigs were exposed to formaldehyde or acrolein and specific total pulmonary resistance and bronchial reactivity to intravenous acetylcholine were assessed. The mechanisms associated with these responses were investigated by analyzing morphologic and biochemical changes in airway epithelial cells after in vivo and in vitro exposures. Immediately after exposure to formaldehyde or acrolein, specific resistance increased transiently and returned to control values within 30 to 60 minutes. Bronchial hyperreactivity, assessed by the acetylcholine dose necessary to double resistance, increased and became maximal two to six hours after exposure to at least 9 parts per million2 (ppm) formaldehyde or at least 1 ppm acrolein for two hours. The effect of exposure to 3 ppm formaldehyde for two hours was less than the effect of exposure to 1 ppm formaldehyde for eight hours; thus, extended exposures produced a disproportionate heightening of bronchial reactivity. Bronchial hyperreactivity often persisted for longer than 24 hours. Increases in three bronchoconstrictive eicosanoids, prostaglandin F2 alpha, thromboxane B2, and leukotriene C4, occurred immediately after exposure, whereas an influx of neutrophils into lavage fluid occurred 24 hours later. Histological examination of the tracheal epithelium and lamina propria also demonstrated a lack of inflammatory cell infiltration. Treatment with leukotriene synthesis inhibitors and receptor antagonists inhibited acrolein-induced hyperreactivity, supporting a causal role for these compounds in this response. Acrolein also stimulated eicosanoid release from bovine epithelial cells in culture. However, the profile of metabolites formed differed from that found in lavage fluid after in vivo exposure. Similarly, human airway epithelial cells did not produce cysteinyl leukotriene or thromboxane B2. However, cysteinyl leukotrienes were mitogenic for human airway epithelial cells in a concentration-dependent manner and exhibited a structure-activity relationship; leukotriene C4 was more potent than its sequential metabolites D4 and E4. The potency of leukotriene C4 was striking, stimulating colony-forming efficiency in concentrations as low as 0.01 pM. Together, these findings suggest that environmentally relevant concentrations of aldehydes can induce bronchial hyperreactivity in guinea pigs through a mechanism involving injury to cells present in the airways during exposure (rather than from subsequently recruited migratory cells) and that this response is dependent on leukotriene biosynthesis.	1	pesticide
1354459	Aldrin and dieldrin residues in human fat, milk and blood serum collected from Delhi.	1. Aldrin and dieldrin residues were monitored in the fat, breast milk and blood serum from female residents of Delhi. 2. The average aldrin and dieldrin contents were 0.048 and 0.099 ppb in adipose tissue, 0.003 and 0.060 ppb in breast milk and 0.004 and 0.002 ppb in blood serum, respectively. 3. The older donors contained higher levels of aldrin and dieldrin in their adipose tissue. 4. Primagravidae contained more of these chemicals in their breast milk. 5. A positive correlation was observed between the aldrin concentration in adipose tissue and breast milk, and that in adipose tissue and blood serum. Similarly, a significant correlation was found between dieldrin in adipose tissue and blood serum. 6. The levels of aldrin and dieldrin were low in samples from residents of Delhi when compared to those in developed countries.	1	pesticide
1359483	Aluminum inhibits glutamate release from transverse rat hippocampal slices: role of G proteins, Ca channels and protein kinase C.	Aluminum (Al) has been shown to produce deficits in learning and memory. The present experiments tested the hypothesis that Al-induced inhibition of learning may be due to its effect on glutamate release secondary to changes in calcium channel function and/or intracellular events triggering glutamate release. Calcium-dependent potassium (K)-evoked [14C]-glutamate release from 400 microns transverse rat hippocampal slices was inhibited by Al in a concentration dependent manner (IC50 = 40 microM). Aluminum (30, 100 microM) noncompetitively inhibited Bay K 8644-evoked glutamate release. 4-Aminopyridine (30, 1000 microM) noncompetitively attenuated the Al inhibition of glutamate release, suggesting an Al-induced alteration of Ca channel function. Activation of the Gi protein by R(-)phenylisopropyladenosine (PIA; 1 microM) reduced K-evoked glutamate release 69%, whereas 300 microM Al produced an 84% reduction. These effects were prevented by the Gi protein inhibitor N-ethylmaleimide (NEM; 100 microM), suggesting an effect of Al on the Gi protein to inhibit glutamate release. Phorbol myristate acetate (0.16 microM)-induced glutamate release was inhibited by 300 microM Al and 80 microM polymyxin B, suggesting an Al modulation of protein kinase C (PKC)-evoked glutamate release. These results demonstrate an Al inhibition of glutamate release that may be mediated by multiple, but interconnected mechanisms (e.g., via interactions with Ca systems), providing multiple targets for an Al-induced alteration of neuronal function.	1	pesticide
1369090	Metabolic response to treatment with cold, paraquat, or 3-amino-1,2,4-triazole in leaves of winter wheat.	We treated leaves of winter wheat (Triticum aestivum L.) with cold, paraquat, or 3-amino-1,2,4-triazole and compared the responses. We assayed the activities of glucose-6-phosphate dehydrogenase, catalase, dehydroascorbate reductase and ascorbate free radical reductase and levels of hydrogen peroxide, glucose-6-phosphate, fructose-6-phosphate, ascorbate, dehydroascorbate, reduced and oxidized glutathione. With any of the three treatments, contents of cellular peroxides and hexose phosphates were raised. The content of ascorbate was lowered markedly by paraquat treatment, which produces active oxygen species, whereas such a decrease did not occur in other two treatments. When the plants were treated with 3-amino-1,2,4-triazole, which is a specific inhibitor of catalase, the content of oxidized glutathione increased severalfold. The glucose-6-phosphate dehydrogenase activity increased with all three treatments, but it decreased after glyphosate treatment, which does not stimulate the formation of peroxides. The activities of catalase and dehydroascorbate reductase were increased by the treatment of cold and paraquat, while 3-amino-1,2,4-triazole did not affect the dehydroascorbate reductase activity. The activity of ascorbate free radical reductase increased after treatment by paraquat only.	1	pesticide
1375002	Postmarketing surveillance study of permethrin creme rinse.	BACKGROUND: An observational, epidemiological study was undertaken to evaluate the safety of permethrin 1% creme rinse (Nix) for treatment of head lice infestations. METHODS: Thirty-seven local public health departments enrolled a total of 38,160 patients for 47,578 treatments with permethrin or other pediculicides from September 1, 1986, through January 31, 1988. Follow-up safety information was collected between 7 and 14 days following treatment via return visit or telephone contact. RESULTS: One hundred three adverse events were reported among 41,955 evaluable treatments. The rates of reported adverse events were 2.2 per 1000 treatments among permethrin treatments, 3.4 per 1000 treatments among lindane treatments, and 1.5 per 1000 treatments among other over-the-counter treatments. No serious, unexpected adverse events were detected in the 18,950 patients treated with permethrin. CONCLUSIONS: This study confirmed the safety profile of permethrin in conditions of general use, as seen in clinical trials. Postmarketing safety monitoring in public health departments of drugs used to treat public health conditions was shown to be feasible.	1	pesticide
1397399	Comparison of HPTLC and HPLC procedures for the determination of certain xenobiotic residues in apples and pears.	HPTLC was used to check for residues of benomyl, carbendazim, ethoxyquin and thiabendazole in apples and pears. The method used showed good precision with a percentage coefficient of variation of less than 5%; recoveries were always greater than 90%. The limits of determination using HPTLC were always at least four times lower than Italian statutory limits. Selectivity with respect to other matrix components was excellent for all fruit varieties tested. Comparison with HPLC confirmed the validity of the results.	1	pesticide
1401476	Genetic consequences of linkage between malathion resistance and an autosomal male-determining factor in house fly (Diptera: Muscidae).	The pattern of inheritance of genes conferring resistance to malathion and genetic consequences of linkage between an autosomal male-determining factor and resistance genes on the second chromosome were investigated in a strain of house fly, Musca domestica L., selected for malathion resistance. The second and fifth chromosomes contribute significantly to malathion resistance. The presence of a male-determining factor linked with the resistance genes on the second chromosome resulted in a strong sexual dimorphism in malathion resistance. We also observed that the male-determining factor changed its linkage relationship from the third linkage group to the second linkage group during the selection experiments.	1	pesticide
1416168	The inhibitory effect of halothane on mesenteric venoconstriction and related reflex responses during acute graded hypoxia in rabbits.	Systemic hypoxia is a common abnormality encountered frequently in the clinical setting that produces compensatory cardiopulmonary changes affecting heart rate, blood pressure, peripheral vascular resistance, and respiratory drive. These changes are known to be inhibited or reversed by inhaled anesthetics. More recently, chemoreflex-mediated constriction of capacitance veins has been identified as a mechanism that contributes significantly to the hemodynamic adjustments during hypoxia. However, the effects of anesthetics on this response have not been clarified. The current study was designed to quantify sympathetically mediated mesenteric venoconstriction as well as heart rate and blood pressure responses to acute graded hypoxia; to identify the inhibitory effects of inhaled halothane on these responses; and to estimate the contribution of the peripheral chemoreceptors in mediating these changes. Changes in mesenteric vein diameter were measured in alpha-chloralose anesthetized rabbits in situ with simultaneous changes in heart rate and blood pressure during 40-s periods of 10%, 5%, 2.5%, and 0% inspired O2 administered sequentially before, during, and after 1% or 1.25% inhaled halothane. Sympathetic efferent nerve activity also was measured, and, in a separate group of animals, measurements were preceded by carotid chemoreceptor denervation. Hypoxia-mediated venoconstriction, bradycardia, and hypertension were attenuated almost equally by both 1% and 1.25% inhaled halothane (the higher dose produced only slightly greater inhibition). These responses were inhibited significantly in chemoreceptor-denervated animals, and the subsequent 1% inhaled halothane added only minimal additional attenuation. Increases in chemoreflex-mediated sympathetic efferent nerve activity also were reduced significantly by (1.25%) inhaled halothane. These results indicate that halothane impairs capacitance vein responses and other hemodynamic adjustments during hypoxia. Inhibition of these compensatory changes appears to be mediated, at least in part, via attenuation of peripheral chemoreflex responses and suppression of the resultant reflex increases in sympathetic efferent nerve activity.	1	pesticide
1456780	Anodontites trapesialis: a biological monitor of organochlorine pesticides.	The mussel Anodontites trapesialis (Lam, 1819) was used as an indicator of organochlorine pollutants in the Pardo River, located in the municipality of Ribeirão Preto (21 degrees 07'S and 47 degrees 45'W), State of São Paulo, Brazil. Biological monitoring was performed for one year at the site of a sugar cane grove on the left bank of the river. Forty-three animals were placed in two aluminum enclosures on the river bottom at this site and 4 animals of each enclosure were sacrificed for pesticide analysis at 3-month intervals, each collection corresponding to one season of the year. The animals were found to have been exposed to DDT, lindane, heptachlor, aldrin and dieldrin. Endrin was not detected in any of the analyses.	1	pesticide
1464147	Exposure and health assessment during application of lambda-cyhalothrin for malaria vector control in Pakistan.	Icon 10 WP insecticide, a wettable powder formulation containing 10% lambda-cyhalothrin, was evaluated for possible adverse effects on the health of spraymen and villagers during treatment of dwellings for malaria vector control. Skin sensory effects and occasional coughing and sneezing in confined spaces were the only symptoms noted by the workers resulting from the handling and spraying of the insecticide. Absorption of lambda-cyhalothrin was estimated by determining its metabolites in urine and serum. The average amount of lambda-cyhalothrin absorbed by the workers per day (54 micrograms) represents less than 0.0001% (< 1 micrograms.kg-1.day-1) of the average daily amount of the substance handled. Only a small proportion of villagers showed detectable levels of lambda-cyhalothrin metabolites in their urine. Absorption of lambda-cyhalothrin from the formulation tested was therefore very low and, apart from the nuisance of skin sensory effects, there should be no risk to the health of workers or to the villagers whose dwellings are treated.	1	pesticide
1509669	The effect of malathion, an organophosphate, on the plasma FSH, 17 beta-estradiol and progesterone concentrations and acetylcholinesterase activity and conception in dairy cattle.	The effect of malathion on jugular plasma concentrations of follicle-stimulating hormone (FSH), estradiol (E2), progesterone (P4) and acetylcholinesterase (AchE) on conception in dairy cattle during a cloprostenol (prostaglandin F2 alpha analogue, PG)-induced estrus was studied. Malathion (1 mg/kg, intraruminally) given at the onset of estrus (48 h after PG) did not alter the plasma FSH or E2 concentrations but significantly (P less than 0.05) inhibited plasma P4 concentration. The mean P4 concentration in the malathion-treated group on days 8 and 12 were 0.8 +/- 0.4 and 1.0 +/- 0.5 ng/ml, as compared to 2.6 +/- 0.0 and 2.4 +/- 0.3 ng/ml in the control group. There was a nonsignificant (P greater than 0.05) inhibition of plasma AchE activity in malathion-treated cattle. Conception was 16.6% in malathion-treated cows and 50% in controls. Inhibition of progesterone secretion and poor conception occurred after the single intraruminal dose of malathion at the onset of estrus.	1	pesticide
1515117	A piezoelectric immunobiosensor for atrazine in drinking water.	A piezoelectric crystal immunobiosensor has been developed for the assay of atrazine herbicides in drinking water. Determinations from 0.03-100 micrograms l-1 (parts per billion) of atrazine can be made with a relative SD of about +/- 8%. Atrazine antibodies (polyclonal from sheep) are layered onto the gold electrode of 10 MHz piezoelectric crystals, which are precoated with protein A. The sensor is reversible, being reusable for about eight or nine assays.	1	pesticide
1539709	Is there a central nervous system component to acute baroreflex resetting in rats?	"This study was designed to evaluate a possible central nervous system (CNS) component to acute baroreflex resetting. In nine arterial baroreceptor-denervated, chloralose-urethan-anesthetized rats, a control (C) aortic nerve stimulation curve (3-5 V, 1 ms, 0-64 Hz) was obtained. Next, a constant ""baroreceptor"" input was delivered to the CNS (left aortic nerve stimulation, 10 min, 10.2 +/- 1.5 Hz). Within the first 13 s of aortic nerve stimulation, maximum inhibition of lumbar sympathetic nerve activity (LSNA) was 60 +/- 7.8% of baseline and at 1 min it increased to 68 +/- 5.6% of baseline. At the end of the 10-min aortic nerve stimulation, LSNA was not different from the response at 1 min (68 +/- 5.6% = 74 +/- 4.1%). Immediately after the constant stimulation (within 30 s), a test or reset (RS) curve was obtained (0-64 Hz). A recovery (RC) curve was obtained 10-20 min later. The slope of the linear portion of the curve and the stimulation frequency that produced 50% maximum inhibition (ES50) were compared among the three baroreflex curves (C, RS, RC,) and no significant differences were found. Thus, although a CNS component to baroreflex adaptation was evident during the first minute of aortic nerve stimulation, a longer term acute resetting of the baroreflex curve did not occur."	1	pesticide
1568215	Pesticides and other agricultural risk factors for non-Hodgkin's lymphoma among men in Iowa and Minnesota.	Data from an in-person interview study of 622 white men with newly diagnosed non-Hodgkin's lymphoma and 1245 population-based controls in Iowa and Minnesota were used to measure the risk associated with farming occupation and specific agricultural exposures. Men who ever farmed were at slightly elevated risk of non-Hodgkin's lymphoma (odds ratio = 1.2, 95% confidence interval = 1.0-1.5) that was not linked to specific crops or particular animals. Elevated risks were found, with odds ratio generally 1.5-fold or greater, for personal handling, mixing, or application of several pesticide groups and for individual insecticides, including carbaryl, chlordane, dichlorodiphenyltrichloroethane, diazinon, dichlorvos, lindane, malathion, nicotine, and toxaphene. Associations were generally stronger for first use prior to 1965 than more recently, and when protective clothing or equipment was not used. Small risks were associated with the use of the phenoxyacetic acid herbicide 2,4-dichlorophenoxyacetic acid, but the risks did not increase with latency or failure to use protective equipment. Exposure to numerous pesticides poses problems of interpreting risk associated with a particular chemical, and multiple comparisons increase the chances of false-positive findings. In contrast, nondifferential exposure misclassification due to inaccurate recall can bias risk estimates toward the null and mask positive associations. In the face of these methodological and statistical issues, the consistency of several findings, both within this study and with observations of others, suggests an important role for several insecticides in the etiology of non-Hodgkin's lymphoma among farmers.	1	pesticide
1644709	Pesticide concentrations in Arkansas breast milk.	During an episode of pesticide dairy product contamination in Arkansas in 1986, breast milk samples from 942 women were analyzed for concentrations of chlorinated pesticides. The pesticides found most frequently in quantifiable concentrations were p,p'-DDE (100%), oxychlordane (84%), trans-nonachlor (77%), heptachlor epoxide (74%) and beta-HCH, an isomer of lindane (27%). The pesticides present in highest mean concentrations of all samples analyzed (reported as ppm in milk fat) were p,p'-DDE (0.952 ppm), trans-nonachlor (0.062 ppm), oxychlordane (0.051 ppm), heptachlor epoxide (0.045 ppm), p,p'-DDT (0.039 ppm), and beta-HCH (0.032 ppm). These concentrations are lower than previous reports from similar regions of the US. However, continued persistence in human breast milk is of concern due to potential adverse health effects from these chemicals.	1	pesticide
1644881	Comparison of gas chromatographic-mass spectrometric methods for screening of chlorotriazine pesticides in soil.	The performance of a coupled technique resulting from the combination of gas chromatography with a selective mass spectrometric technique (tandem mass spectrometry) (GC-MS-MS) with collisionally activated dissociation (CAD) and multi-reaction monitoring (MRM) was compared with that of GC-low resolution MS (GC-LRMS) at a resolving power of 1000 and GC-high-resolution MS (GC-HRMS) at resolving powers of 5000 and 10,000 for the determination of atrazine, simazine, cyanazine, deethylatrazine and deisopropylatrazine in polluted soil samples. GC-MS-MS daughter ion spectra for the parent ions [M]+. and [M - CH3]+ were generated using collisionally activated dissociation and studied. Also, by optimizing the collision energy for maximum sensitivity a method for screening chlorotriazines by MRM was developed. Analyses of soil sample extracts showed that GC-MS-MS overcomes interferences from other chlorotriazines and interfering compounds that could not be removed by GC-HRMS or GC-LRMS at resolving powers of 10,000 and 1000, respectively. The limits of detection for GC-MS-MS and GC-HRMS at a signal-to-noise ratio of 10 ranged between 1 and 24 pg, with a mean relative standard deviation of 25-30%. Soil samples known to contain chlorotriazines and their degradation products were analysed by GC-MS-MS and the results obtained were compared with those given by GC-HRMS at resolving powers of 5000 and 10,000, with quantification differences of 25-30%.	1	pesticide
1663333	Interaction between amitraz and alpha 2-adrenoceptors inhibits epinephrine-induced canine platelet aggregation.	The effect of amitraz, a formamidine insecticide, on [3H]yohimbine binding and aggregation of canine platelets was studied. The time course study of [3H]yohimbine binding to alpha 2-adrenoceptors on canine platelet membranes showed a maximum binding after 45 min at 37 degrees C using 5.25 nM final concentration of radioligand. When maximum binding was reached, amitraz (10(-4) M) was added to inhibit [3H]yohimbine binding. The dose-dependent inhibition of radioligand binding by amitraz was compared with that of chlordimeform, another formamidine insecticide, and clonidine. The IC50 values for clonidine, amitraz and chlordimeform indicated that amitraz was about 5 times less potent than clonidine and 6 times more potent than chlordimeform. Epinephrine (10(-6) M) promoted both primary and secondary aggregation of canine platelets in the presence of 10(-6) M ADP. Both amitraz (3 x 10(-7)-10(-5) M) and clonidine (3 x 10(-7)-10(-6) M) inhibited epinephrine-induced canine platelet aggregation in a dose-dependent manner. These results suggest that amitraz has a direct interaction with alpha 2-adrenoceptors of canine platelets to inhibit epinephrine-induced aggregation.	1	pesticide
1664850	"Field efficacy of ""Mosbar"" mosquito repellent soap against vectors of bancroftian filariasis and Japanese encephalitis in southern India."	"Deet-permethrin ""Mosbar"" soap was field tested for repellency against mosquitoes by volunteers in urban and rural localities in southern India. Eighty-nine to 100% reduction in man-vector contact was recorded for 8 mosquito species, including Culex quinquefasciatus and recognized vectors of Japanese encephalitis. The soap was highly acceptable to the community."	1	pesticide
1673175	Community control of scabies: a model based on use of permethrin cream.	For 18 years treatment with lindane or crotamiton products has failed to stem the epidemic of scabies among the Kuna Indians in the San Blas islands of the Republic of Panama. Permethrin 5% cream was introduced as the only treatment in a programme to control scabies on an island of 756 inhabitants and involving workers recruited locally. Prevalence fell from 33% to less than 1% after every person was treated. As long as continued surveillance and treatment of newly introduced cases was maintained, prevalence of scabies remained below 1.5% for over 3 years. When supply of medication was interrupted for 3 weeks, prevalence rose to 3.6%. When control was lost after the US invasion of Panama, prevalence rose to 12% within 3 months. Bacterial skin infections decreased dramatically when scabies was controlled. Permethrin is safe and effective even in areas where this disease has become resistant to lindane.	1	pesticide
1673728	The operational costs of spraying residual insecticides: a case-study from Nepal.	Little attention has been paid to the cost implications of different insecticides for malaria control, particularly to the local (non-insecticide) costs. This study in Nepal explored the significance of operational costs in relation to insecticide cost and examined the extent to which operational costs varied for DDT, malathion and Ficam. A detailed analysis was done of costs relating to spraying, transport and safety. The study found that the operational cost differences were relatively small in comparison with the costs of the chemicals themselves and the cost of transporting them to Nepal, though DDT and Ficam had significantly lower operational costs than malathion. Operational costs were paid mainly by the Nepalese government and insecticide and external freight costs by donors.	1	pesticide
1677838	Pesticides induced changes in circulating thyroid hormones in the freshwater catfish Clarias batrachus.	1. Effects of endosulfan, malathion and carbaryl on circulating T4, T3 and T3/T4 ratio in the freshwater catfish, C. batrachus have been studied during reproductively active phases, i.e. vitellogenic and post-vitellogenic phases of its annual reproductive cycle. 2. Endosulfan provoked a significant increase in T4 and a decrease in T3 as well as the T3/T4 ratio. 3. Malathion decreased T3 and T3/T4 ratio without altering the level of T4 in circulation. 4. Carbaryl caused a decline in the level of T4 and an elevation in T3 and T3/T4 ratio.	1	pesticide
1685337	Experimental hut trials of bednets impregnated with synthetic pyrethroid or organophosphate insecticide for mosquito control in The Gambia.	1. Nylon bednets impregnated with different insecticides were evaluated in 1988 against wild adult mosquito populations, mostly Mansonia africana (Theobald) and Anopheles gambiae Giles sensu lato, entering experimental verandah-trap huts in The Gambia. Each bednet had six 10 x 10 cm holes made in the walls to simulate torn conditions and permit female mosquitoes to enter and feed on sleepers. 2. Individual net treatments, determined by gas chromatography of net samples from before and after 12 weeks use of the bednets, were: permethrin 670 +/- 159 and 405 +/- 190 mg/m2 (40% loss), cypermethrin 37 +/- 8 and 16 +/- 9 mg/m2 (57% loss), deltamethrin 10 +/- 7 and 10 +/- 8 mg/m2 (no loss), lambda-cyhalothrin 2.6 +/- 0.9 and 1.6 +/- 0.5 mg/m2 (38% loss), pirimiphos-methyl 4017 +/- 117 and 1160 +/- 319 mg/m2 (71% loss). 3. Washing three times in the traditional manner with local cow-fat soap reduced the initial dosages by about 85% of cypermethrin and lambda-cyhalothrin, 99.8% of pirimiphos-methyl and left no detectable residues of deltamethrin or permethrin. 4. The unwashed permethrin-treated bednet reduced the number of mosquitoes entering a hut by 60% of An.gambiae s.l. and 68% of Mansonia spp. This deterrency was less pronounced with the other insecticides and was lost by washing the bednets. 5. Each insecticide, especially lambda-cyhalothrin and pirimiphosmethyl, caused significant mortality rates of mosquitoes that entered huts with impregnated bednets, and prevented the majority of An. gambiae s.l. and Mansonia females from bloodfeeding. Washing completely removed the efficacy of deltamethrin and permethrin treated bednets, whereas nets treated with cypermethrin, lambda-cyhalothrin or pirimiphos-methyl remained significantly insecticidal after washing. 6. Aerial toxicity from the pirimiphos-methyl treated bednet killed 80% of An.gambiae s.l. confined overnight in the hut at the end of the trial, whereas the pyrethroid-treated bednets gave negligible mortality rates of mosquitoes. 7. Sleepers using the bednets had no medical symptoms significantly associated with any of the treatments. On the contrary, from 216 interviews, 4/10 complaints were associated with the use of untreated nets (P approximately 0.05), perhaps because sleepers were kept awake by mosquitoes and became more aware of any ailments. 8. It is concluded that permethrin tends mainly to deter mosquitoes from house-entry, enhancing personal protection, whereas the other insecticides kill higher proportions of the endophilic mosquitoes, which would give better community protection against malaria transmission.	1	pesticide
1696484	[Simple in vitro test systems for determining the toxicity of environmental chemicals: microcultures of human lymphocytes and monoxenic ciliate cultures].	Two test methods were developed to assess (I) the cytotoxicity, (II) the environmental toxicity of chemicals. Test parameter for (I) is the growth inhibition of human T-lymphocytes stimulated by PHA (test period 6-7 days), for (II) the inhibition of cell multiplication of the ciliate Tetrahymena pyriformis grown monoxenically in a chemically defined medium which contained glucose and citrate as only carbon source (test period 13-14 days). The EC50 values (mol/l) of Pb, Cd, Hg, dichlorvos, atrazine and lindane were for (I): greater than or equal to 10(-2,5), 10(-5,4), 10(-5,6), 10(-5,0), 10(-4,75) and 10(-3,95) respectively, for (II): 10(-6,72), less than or equal to 10(-6,66), 10(-7,84), 10(-3,61), 10(-3,93) and 10(-4,75) respectively. The advantages of the described bioassays are simple handling and high sensitivity.	1	pesticide
1710460	Changes in synaptosomal pH and rates of oxygen radical formation induced by chlordecone.	The resting pH of 7.14 +/- 0.02 within rat cortical synaptosomes is elevated in vitro by the insecticide chlordecone, in a dose-dependent manner. Chlordecone also reduces the rate of oxygen radical formation within synaptosomes. Both of these changes can also be demonstrated following in vivo treatment of rats with chlordecone (75 mg/kg body wt). Although chlordecone increases the permeability of the plasma membrane, the increase in pH observed is unlikely to be caused by this, since in vivo administration of chlordecone does not appreciably alter membrane order as evaluated by both a lipophilic probe, and a probe with an ionic segment. Another xenobiotic agent, methyl mercuric chloride, and a free radical generating system, an ascorbic acid-ferrous sulfate mixture, did not modulate synaptosomal pH, although membrane permeability was increased. Other evidence of the ability of synaptosomes to maintain homeostasis was the failure of mitochondrial inhibitors to significantly reduce pH. The drop in synaptosomal pH effected by amiloride, an inhibitor of Na+/H+ exchange, and the transient rise in pH caused by ammonium chloride further suggested that synaptosomes may be a good model in the study of the regulation of intracellular pH. The elevation of cytosolic pH, and depression of oxygen radical formation by chlordecone, may result from both the attenuation of respiratory metabolism and an impaired capacity of the plasma membrane to maintain ionic gradients.	1	pesticide
1711578	Chronic administration of sublethal doses of carbaryl increases pineal N-acetyltransferase and hydroxyindole-O-methyltransferase activities and serum melatonin levels.	The purpose of this study was to examine the effects of chronic administration of sublethal doses of carbaryl on pineal melatonin synthesis. N-methyl 1-naphthylcarbamate (carbaryl) (8.33 mg/kg B.W. daily) was administered orally to adult male albino rats for 6 successive days. Nocturnal (0100) N-acetyltransferase and hydroxyindole-O-methyltransferase activities were increased (roughly 75% and 60%, respectively) by carbaryl administration; likewise, carbaryl augmented serum melatonin levels at 2300. Pineal tryptophan. 5-hydroxytryptophan, serotonin, and 5-hydroxindole acetic acid levels were unaffected at all three time points. The results indicate that the carbamate pesticide, i.e., carbaryl, modifies pineal melatonin synthesis in vivo.	1	pesticide
1729768	Effect of the fungicide benomyl on xenobiotic metabolism in rats.	The effect of benomyl administered orally (p.o.) and intraperitoneally (i.p.) on the activity of hepatic microsomal mixed-function oxidases (MFOs) was studied in rats. A dose of 100 mg/kg given i.p. reduced the activities of several hepatic drug-metabolizing enzymes 24 h following the treatment. A similar reduction in the activities of the MFOs was also noted 24 h following oral benomyl administration at a dose of 500 mg/kg. Furthermore, in vivo inhibition of drug metabolism by benomyl was demonstrated by increased pentobarbital sleeping-time 24 h after p.o. as well as i.p. dosing. No alterations were found in the serum sorbitol dehydrogenase (SDH) at 24 h after i.p. or oral benomyl indicating a lack of hepatotoxic effect. These results indicate that benomyl shows a route-independent effect on MFOs and is not toxic to the liver.	1	pesticide
1744295	Effect of temperature on the toxicities of ten pyrethroids to German cockroach (Dictyoptera: Blattellidae).	Of 10 pyrethroids tested by topical application of male German cockroaches, Blattella germanica (L.), d-phenothrin was the least toxic at 19, 26, or 31 degrees C. lambda-cyhalothrin was most toxic. Pyrethroids with the alpha-cyano moiety (fluvalinate, fenvalerate, cypermethrin, esfenvalerate, tralomethrin, cyfluthrin, and lambda-cyhalothrin) were more toxic than those without this functional group (d-phenothrin, resmethrin, and permethrin). At LC50, toxicity was negatively related to temperature. Temperature-toxicity responses of five of seven alpha-cyano pyrethroids were parallel, possibly indicating qualitatively identical but quantitatively different levels of detoxification enzymes.	1	pesticide
1754879	Levels of aldrin and dieldrin in environmental samples from Delhi, India.	Aldrin and dieldrin residues in soil, earthworms, water, fish and clams from different sites in Delhi were monitored. Concentrations of aldrin and dieldrin were found to be higher in earthworms than in soil. Concentrations of dieldrin were higher in fish than the ambient water, but the concentration of aldrin in the ambient water was the same as that in fish and clams.	1	pesticide
1785941	Purification and characterization of the N-methylcarbamate hydrolase from Pseudomonas strain CRL-OK.	A unique cytosolic enzyme that hydrolyzes the carbamate linkage of the insecticide carbaryl (1-naphthyl N-methylcarbamate) was purified from extracts of Pseudomonas sp. strain CRL-OK. Substrates of the hydrolase include the N-methylcarbamate pesticides carbofuran and aldicarb but not the phenylcarbamate isopropyl m-chlorocarbanilate, the thiocarbamate S-ethyl N,N-dipropylthiocarbamate, or the dimethylcarbamate o-nitrophenyldimethylcarbamate.	1	pesticide
